#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_931060 flag=0 multi=39.8378 len=2124	41.9025	2124	0.5993	100.0000	2124	355	358	0.5724	36	22.10
k127_939979 flag=1 multi=35.0000 len=1189	49.7679	1189	0.6274	100.0000	1189	216	224	0.6050	43	27.41
k127_942863 flag=0 multi=106.4582 len=1504	103.9794	1504	0.6011	100.0000	1504	609	597	0.5829	105	51.35
k127_944164 flag=1 multi=113.6471 len=2031	94.7194	2031	0.6356	100.0000	2031	742	760	0.6079	91	41.28
k127_963263 flag=0 multi=165.0000 len=1713	53.6497	1713	0.6095	100.0000	1713	355	356	0.5977	59	26.51
k127_964641 flag=0 multi=108.7695 len=1268	103.6467	1268	0.6325	100.0000	1268	517	529	0.6146	101	19.06
k127_965325 flag=0 multi=87.1056 len=1652	66.4582	1652	0.5811	100.0000	1652	449	399	0.5743	68	24.00
k127_967422 flag=1 multi=78.0000 len=1850	33.3022	1850	0.6124	100.0000	1850	234	241	0.5903	32	15.13
k127_969838 flag=1 multi=119.8831 len=2386	81.1308	2386	0.6375	100.0000	2386	751	744	0.6195	82	20.42
k127_972580 flag=0 multi=62.0162 len=2414	35.6040	2414	0.6239	100.0000	2414	327	330	0.6053	34	18.58
k127_972602 flag=1 multi=90.5324 len=4969	57.7816	4969	0.6219	100.0000	4969	1143	1126	0.6002	56	23.67
k127_973508 flag=1 multi=189.0650 len=1958	17.1675	1958	0.6093	100.0000	1958	133	128	0.6194	15	14.35
k127_973591 flag=0 multi=50.1235 len=1884	35.0594	1884	0.5966	100.0000	1884	253	265	0.5703	28	22.31
k127_981714 flag=0 multi=127.5478 len=2597	57.7328	2597	0.6192	100.0000	2597	576	568	0.5942	60	16.57
k127_983398 flag=0 multi=52.8434 len=1685	71.1596	1685	0.6101	100.0000	1685	522	464	0.5868	68	31.87
k127_986839 flag=0 multi=68.2779 len=1498	58.1983	1498	0.6155	100.0000	1498	342	354	0.5995	60	32.95
k127_987014 flag=0 multi=241.3102 len=1336	109.0531	1336	0.6198	100.0000	1336	587	587	0.6007	110	35.02
k127_987917 flag=0 multi=111.5493 len=3455	37.3687	3455	0.6142	100.0000	3455	499	503	0.5929	34	20.40
k127_991674 flag=0 multi=91.9350 len=1512	23.6786	1512	0.6310	100.0000	1512	145	141	0.6127	24	10.02
k127_994101 flag=0 multi=71.7982 len=2208	65.6014	2208	0.6336	100.0000	2208	561	571	0.6162	67	27.20
k127_994853 flag=0 multi=83.6198 len=1321	87.8948	1321	0.6291	100.0000	1321	476	463	0.6058	89	18.84
k127_997181 flag=0 multi=129.1689 len=1163	71.7661	1163	0.6509	100.0000	1163	329	323	0.6294	74	11.88
k127_1001062 flag=0 multi=102.9097 len=4667	70.6882	4667	0.6456	100.0000	4667	1270	1256	0.6201	68	20.18
k127_1002650 flag=0 multi=110.9726 len=2281	73.7878	2281	0.6217	98.1149	2238	641	662	0.6059	71	29.86
k127_1005832 flag=0 multi=129.1652 len=3675	59.8035	3675	0.6634	99.9456	3673	876	865	0.6351	64	26.37
k127_1012968 flag=1 multi=174.0000 len=2815	59.4998	2815	0.5940	100.0000	2815	662	649	0.5873	61	17.87
k127_1013986 flag=0 multi=158.2267 len=3118	75.5212	3118	0.6408	100.0000	3118	934	910	0.6156	76	22.70
k127_1020908 flag=0 multi=61.8738 len=1656	61.4378	1656	0.6365	100.0000	1656	395	396	0.6212	67	28.95
k127_1031981 flag=1 multi=148.2753 len=1580	59.6494	1580	0.6171	100.0000	1580	370	351	0.6067	68	26.88
k127_1033238 flag=0 multi=91.5754 len=2004	51.7021	2004	0.6342	100.0000	2004	409	418	0.6160	51	13.94
k127_1034335 flag=0 multi=107.5165 len=3378	72.8851	3378	0.6403	100.0000	3378	960	963	0.6187	72	19.44
k127_1034566 flag=0 multi=158.6144 len=1867	80.0782	1867	0.6438	100.0000	1867	584	592	0.6284	83	22.13
k127_1040583 flag=0 multi=77.5196 len=4213	93.4441	4213	0.6333	100.0000	4213	1491	1507	0.5805	33	139.68
k127_1057194 flag=0 multi=126.6487 len=1277	46.0517	1277	0.6374	100.0000	1277	228	245	0.6269	46	17.86
k127_1057574 flag=1 multi=116.4067 len=1553	70.5267	1553	0.6194	99.6780	1548	434	419	0.6066	76	19.42
k127_1060587 flag=0 multi=179.4693 len=4706	53.0835	4706	0.6249	100.0000	4706	985	978	0.6020	45	28.44
k127_1064993 flag=1 multi=68.1726 len=1877	50.1305	1877	0.6201	100.0000	1877	364	352	0.6051	42	28.19
k127_1068401 flag=0 multi=130.3857 len=1107	106.2421	1107	0.6134	100.0000	1107	442	455	0.5949	122	34.35
k127_1074674 flag=0 multi=256.8512 len=1834	82.5147	1834	0.6445	100.0000	1834	596	594	0.6036	92	32.81
k127_1076358 flag=0 multi=67.0000 len=1316	87.3579	1316	0.6748	91.0334	1198	452	464	0.6457	101	45.71
k127_1079579 flag=0 multi=167.9371 len=2669	112.5755	2669	0.6152	100.0000	2669	1156	1161	0.5964	117	33.67
k127_1079635 flag=0 multi=159.1267 len=2976	77.8058	2976	0.5800	100.0000	2976	884	875	0.5606	71	31.65
k127_1081802 flag=0 multi=135.5420 len=1247	53.2847	1247	0.6135	100.0000	1247	249	254	0.5974	55	13.26
k127_1085212 flag=0 multi=156.0754 len=2023	78.1424	2023	0.6347	100.0000	2023	623	594	0.6177	80	25.39
k127_1085767 flag=0 multi=145.7105 len=5135	50.4880	5135	0.6269	100.0000	5135	930	942	0.6091	46	22.94
k127_1086913 flag=0 multi=36.7928 len=1411	129.6230	1411	0.6527	100.0000	1411	741	713	0.6723	26	176.95
k127_1090078 flag=0 multi=98.7938 len=1160	55.7569	1160	0.6198	100.0000	1160	240	255	0.5945	58	20.97
k127_1098541 flag=0 multi=106.2310 len=1590	41.6377	1590	0.6214	100.0000	1590	255	258	0.5983	39	14.36
k127_1100671 flag=0 multi=75.6417 len=2106	83.0603	2106	0.6406	100.0000	2106	682	673	0.6141	81	26.01
k127_1103367 flag=0 multi=230.7187 len=2054	104.9401	2054	0.6188	100.0000	2054	854	829	0.6023	87	50.52
k127_1104842 flag=0 multi=91.2672 len=1059	88.1634	1059	0.6478	100.0000	1059	366	374	0.6185	90	27.69
k127_1109528 flag=0 multi=154.3442 len=1382	78.3524	1382	0.6274	100.0000	1382	418	430	0.6148	82	19.31
k127_1117592 flag=1 multi=63.3870 len=2538	82.1257	2538	0.5993	100.0000	2538	802	794	0.5826	86	29.01
k127_1117650 flag=0 multi=134.4575 len=1410	41.8851	1410	0.6106	100.0000	1410	226	225	0.5891	39	11.83
k127_1120327 flag=1 multi=94.0000 len=2068	26.2234	2068	0.6044	100.0000	2068	218	222	0.5908	25	8.70
k127_1121135 flag=0 multi=77.4741 len=2536	29.8446	2536	0.5931	100.0000	2536	299	304	0.5731	28	10.36
k127_1122199 flag=0 multi=149.4647 len=1104	78.3143	1104	0.6078	100.0000	1104	340	347	0.5902	83	22.51
k127_1127048 flag=0 multi=153.8640 len=2480	72.9806	2480	0.6435	100.0000	2480	721	695	0.6240	68	28.11
k127_1128530 flag=0 multi=97.9960 len=2635	51.3973	2635	0.6250	100.0000	2635	531	554	0.6020	50	23.46
k127_1139907 flag=1 multi=79.9838 len=2775	65.0746	2775	0.6191	100.0000	2775	684	700	0.5992	62	30.09
k127_1146580 flag=0 multi=154.0000 len=1153	73.7502	1153	0.6132	100.0000	1153	325	322	0.5911	73	27.77
k127_1149401 flag=0 multi=112.2459 len=1164	44.3771	1164	0.6168	100.0000	1164	198	200	0.5917	43	15.59
k127_1155664 flag=0 multi=98.3683 len=1444	57.4958	1444	0.5997	100.0000	1444	329	314	0.5827	57	9.34
k127_1157504 flag=1 multi=75.1456 len=2668	27.0292	2668	0.6286	100.0000	2668	279	278	0.6006	25	9.00
k127_1163734 flag=0 multi=125.9711 len=1889	28.2610	1889	0.6305	100.0000	1889	221	212	0.6114	26	12.75
k127_1164854 flag=0 multi=91.0000 len=2225	33.0144	2225	0.5766	95.9101	2134	295	291	0.5838	6	36.31
k127_1171609 flag=0 multi=60.7570 len=1197	46.2982	1197	0.6115	100.0000	1197	263	187	0.5890	39	23.28
k127_1172610 flag=0 multi=111.0009 len=1215	102.5778	1215	0.6198	100.0000	1215	454	471	0.6121	95	41.06
k127_1184078 flag=0 multi=104.0361 len=4894	61.4898	4894	0.6240	100.0000	4894	1176	1177	0.6026	66	22.75
k127_1194111 flag=1 multi=60.0000 len=1012	265.4921	1012	0.6344	100.0000	1012	1019	1020	0.6189	278	68.76
k127_1194754 flag=0 multi=172.7038 len=2534	45.0300	2534	0.6125	100.0000	2534	457	454	0.5862	40	19.75
k127_1204172 flag=0 multi=194.1683 len=1440	71.9597	1440	0.5736	100.0000	1440	393	403	0.5610	72	21.70
k127_1204234 flag=0 multi=49.0000 len=1243	57.2582	1243	0.6372	100.0000	1243	285	289	0.6004	47	31.82
k127_1206051 flag=1 multi=118.8555 len=1435	79.6321	1435	0.6411	100.0000	1435	453	461	0.6190	76	38.58
k127_1208436 flag=0 multi=84.2992 len=2199	71.2278	2199	0.5985	100.0000	2199	622	603	0.5820	69	17.87
k127_1211142 flag=1 multi=154.0000 len=1916	76.2270	1916	0.6284	100.0000	1916	573	565	0.5949	83	35.06
k127_1230366 flag=0 multi=122.0117 len=2262	34.3691	2262	0.6123	100.0000	2262	309	294	0.5973	35	14.83
k127_1233617 flag=1 multi=130.3816 len=2656	71.2703	2656	0.6386	100.0000	2656	732	728	0.6135	76	25.99
k127_1240914 flag=1 multi=208.0000 len=2143	73.6846	2143	0.5917	100.0000	2143	576	599	0.5722	81	32.25
k127_1241372 flag=0 multi=114.6447 len=2826	66.1058	2826	0.6146	100.0000	2826	746	736	0.5968	62	22.86
k127_1245818 flag=0 multi=99.0000 len=1986	81.4804	1986	0.6385	100.0000	1986	657	644	0.6119	76	25.94
k127_1248225 flag=0 multi=114.3662 len=1760	83.2210	1760	0.6455	100.0000	1760	571	592	0.6259	79	28.28
k127_1248747 flag=1 multi=92.5428 len=3535	52.7086	3535	0.6359	100.0000	3535	703	739	0.6136	41	35.69
k127_1251533 flag=0 multi=109.9074 len=1228	74.8306	1228	0.6254	100.0000	1228	374	366	0.6045	75	15.68
k127_1252572 flag=0 multi=121.3712 len=3061	92.4590	3061	0.6433	100.0000	3061	1065	1127	0.6204	89	24.67
k127_1256678 flag=1 multi=58.0000 len=2217	54.1845	2217	0.6247	99.3685	2203	455	483	0.6125	51	31.99
k127_1274617 flag=0 multi=89.5637 len=3400	61.9244	3400	0.6041	100.0000	3400	810	813	0.5758	61	20.39
k127_1280141 flag=0 multi=83.4698 len=3499	70.8905	3499	0.6359	100.0000	3499	951	1014	0.6128	71	19.50
k127_1284658 flag=0 multi=127.2535 len=1551	85.7808	1551	0.6209	100.0000	1551	522	528	0.6110	85	23.00
k127_1285486 flag=0 multi=136.8378 len=2840	57.6194	2840	0.6127	100.0000	2840	623	640	0.5840	44	31.79
k127_1291716 flag=1 multi=132.4651 len=2402	81.7007	2402	0.6366	100.0000	2402	749	769	0.6135	81	31.17
k127_1292582 flag=0 multi=121.7656 len=2836	78.4743	2836	0.6269	100.0000	2836	845	847	0.6082	79	24.20
k127_1294148 flag=1 multi=197.0569 len=1708	70.3923	1708	0.6540	100.0000	1708	455	486	0.6309	66	31.58
k127_1297803 flag=0 multi=49.3406 len=1768	73.7590	1768	0.6233	100.0000	1768	519	497	0.6029	75	22.47
k127_1298041 flag=0 multi=172.7587 len=3559	81.6092	3559	0.6246	100.0000	3559	1108	1118	0.5930	81	26.99
k127_1319196 flag=0 multi=139.5878 len=1624	83.1299	1624	0.6367	100.0000	1624	542	541	0.5863	63	46.38
k127_1325201 flag=0 multi=57.0000 len=1200	43.6542	1200	0.5975	100.0000	1200	194	202	0.5800	43	20.84
k127_1327504 flag=0 multi=104.1614 len=1038	75.4374	1038	0.6243	100.0000	1038	302	319	0.6042	79	20.03
k127_1336683 flag=0 multi=69.6944 len=2385	74.1245	2385	0.6507	100.0000	2385	658	679	0.6279	65	32.03
k127_1342548 flag=0 multi=163.0289 len=1337	66.5228	1337	0.6417	100.0000	1337	364	351	0.6275	66	29.66
k127_1347852 flag=1 multi=134.0000 len=1263	60.7672	1263	0.6500	100.0000	1263	287	288	0.6264	62	33.67
k127_1352864 flag=0 multi=119.5201 len=1248	74.7508	1248	0.6370	100.0000	1248	350	363	0.6256	82	25.03
k127_1355934 flag=0 multi=193.2426 len=2200	80.5559	2200	0.6450	100.0000	2200	705	705	0.6233	80	16.72
k127_1356979 flag=0 multi=107.8389 len=1238	77.1438	1238	0.6195	100.0000	1238	366	376	0.5933	80	24.80
k127_1359105 flag=0 multi=155.4854 len=4202	69.7182	4202	0.6406	100.0000	4202	1155	1140	0.6144	71	23.83
k127_1363712 flag=0 multi=112.8395 len=1099	61.4886	1099	0.6178	100.0000	1099	262	261	0.6056	61	19.92
k127_1367178 flag=0 multi=167.8535 len=1294	70.6507	1294	0.6422	100.0000	1294	364	346	0.6235	74	25.23
k127_1369796 flag=0 multi=85.3584 len=1003	88.6341	1003	0.6231	100.0000	1003	348	353	0.6039	99	26.64
k127_1380742 flag=0 multi=146.1662 len=2540	69.8941	2540	0.6437	100.0000	2540	709	714	0.6213	73	13.99
k127_1383639 flag=1 multi=141.6298 len=1140	86.4096	1140	0.6456	100.0000	1140	393	395	0.6169	83	25.06
k127_1385325 flag=1 multi=129.0000 len=1974	77.8982	1974	0.6307	100.0000	1974	604	597	0.6004	77	26.56
k127_1387082 flag=0 multi=67.4209 len=1531	92.8328	1531	0.6061	100.0000	1531	552	546	0.5924	94	23.37
k127_1389844 flag=0 multi=160.0000 len=1406	105.4929	1406	0.6415	100.0000	1406	573	565	0.6266	110	32.39
k127_1395515 flag=1 multi=159.0000 len=4213	65.2084	4213	0.6335	99.1930	4179	1066	1052	0.6076	27	63.09
k127_1398143 flag=0 multi=80.6255 len=4114	78.1619	4114	0.6437	100.0000	4114	1254	1274	0.6181	78	22.73
k127_1403465 flag=1 multi=132.0277 len=8652	64.6939	8652	0.6355	99.7110	8627	2199	2175	0.6132	65	31.43
k127_1407159 flag=0 multi=120.0198 len=1187	92.7009	1187	0.6479	100.0000	1187	430	426	0.6267	96	25.09
k127_1412106 flag=0 multi=146.4372 len=1026	52.9152	1026	0.6267	100.0000	1026	207	202	0.6012	57	16.89
k127_1418735 flag=1 multi=56.2200 len=2945	33.9487	2945	0.6289	100.0000	2945	375	393	0.6103	27	18.11
k127_1418823 flag=0 multi=122.1516 len=1400	38.2971	1400	0.5921	100.0000	1400	207	203	0.5686	39	11.28
k127_1419053 flag=0 multi=86.2291 len=3117	53.0026	3117	0.6234	100.0000	3117	672	662	0.6019	50	18.34
k127_1430091 flag=1 multi=79.8724 len=2775	64.9993	2775	0.6238	100.0000	2775	713	716	0.5953	64	22.81
k127_1432890 flag=0 multi=79.2092 len=1131	63.6083	1131	0.6216	100.0000	1131	279	279	0.6017	58	25.14
k127_1446351 flag=0 multi=53.1307 len=3095	80.9212	3095	0.6465	100.0000	3095	991	992	0.6205	78	29.00
k127_1446793 flag=1 multi=135.6874 len=2254	47.8549	2254	0.6171	100.0000	2254	432	420	0.6077	53	20.65
k127_1450157 flag=1 multi=185.2140 len=4080	74.1404	4080	0.6287	100.0000	4080	1141	1150	0.6115	73	22.43
k127_1454390 flag=0 multi=83.2381 len=14298	43.1461	14298	0.6344	100.0000	14298	2368	2389	0.6022	41	20.04
k127_1458418 flag=0 multi=142.5639 len=1278	81.5962	1278	0.6495	100.0000	1278	410	416	0.6137	86	18.26
k127_1463583 flag=0 multi=98.6134 len=1767	70.8070	1767	0.6208	100.0000	1767	490	497	0.6066	71	19.65
k127_1464120 flag=0 multi=114.8579 len=3583	60.1432	3583	0.6366	99.8884	3579	828	846	0.6155	61	19.10
k127_1464476 flag=0 multi=207.0000 len=3082	57.9578	3082	0.6512	100.0000	3082	749	726	0.6350	60	24.72
k127_1465088 flag=1 multi=91.7063 len=1043	48.5014	1043	0.6194	100.0000	1043	183	189	0.6014	44	29.86
k127_1469172 flag=1 multi=276.8458 len=2079	64.7571	2079	0.6474	100.0000	2079	545	538	0.6217	60	26.42
k127_1469650 flag=0 multi=74.3090 len=2483	70.2823	2483	0.6408	100.0000	2483	665	661	0.6220	74	17.87
k127_1473196 flag=0 multi=102.4701 len=2235	77.8586	2235	0.6371	100.0000	2235	677	697	0.6168	79	17.78
k127_1477382 flag=1 multi=123.8023 len=4811	70.5377	4811	0.6256	100.0000	4811	1297	1306	0.6058	72	24.67
k127_1496439 flag=1 multi=105.1936 len=2348	65.8607	2348	0.6329	100.0000	2348	609	620	0.6112	67	23.61
k127_1498566 flag=1 multi=48.0000 len=1390	104.0777	1390	0.6165	100.0000	1390	560	559	0.6052	104	18.65
k127_1503210 flag=0 multi=153.7133 len=1700	79.6429	1700	0.6018	100.0000	1700	542	545	0.5845	79	25.56
k127_1509115 flag=0 multi=189.3797 len=2700	97.0237	2700	0.6381	100.0000	2700	981	1014	0.6138	96	19.46
k127_1510558 flag=0 multi=80.9922 len=2831	54.0865	2831	0.6037	100.0000	2831	592	579	0.5830	58	21.76
k127_1513957 flag=0 multi=110.9302 len=3479	29.9658	3479	0.6194	100.0000	3479	414	395	0.6021	30	9.72
k127_1514469 flag=0 multi=107.0607 len=2351	60.4658	2351	0.6206	100.0000	2351	539	566	0.6039	62	18.64
k127_1521531 flag=1 multi=63.8874 len=3076	54.5468	3076	0.6089	100.0000	3076	654	646	0.5924	54	16.68
k127_1525257 flag=0 multi=108.6564 len=3538	36.8547	3538	0.6153	100.0000	3538	511	495	0.5953	34	15.72
k127_1530384 flag=1 multi=115.4716 len=1696	53.4139	1696	0.6268	100.0000	1696	337	364	0.6116	55	22.39
k127_1531581 flag=0 multi=73.4494 len=2052	66.9308	2052	0.6267	100.0000	2052	518	538	0.6087	66	30.24
k127_1531695 flag=1 multi=123.2287 len=5395	40.4254	5395	0.6209	100.0000	5395	860	876	0.6070	28	30.98
k127_1533045 flag=0 multi=155.0000 len=1028	64.7704	1028	0.6265	100.0000	1028	263	261	0.6111	69	31.29
k127_1534401 flag=0 multi=224.7882 len=1350	77.3896	1350	0.6222	100.0000	1350	404	406	0.6017	83	23.17
k127_1543032 flag=0 multi=91.0000 len=1389	16.1159	1389	0.6350	87.1850	1211	80	106	0.6010	9	22.31
k127_1546924 flag=1 multi=101.5455 len=3768	53.4758	3768	0.6343	98.8588	3725	790	803	0.6204	52	27.91
k127_1548456 flag=1 multi=55.8080 len=2153	45.2787	2153	0.6331	93.0330	2003	368	384	0.6030	43	26.26
k127_1552581 flag=0 multi=101.0489 len=1273	29.7337	1273	0.6009	100.0000	1273	132	140	0.5808	30	10.85
k127_1556177 flag=0 multi=125.7496 len=2595	75.9414	2595	0.6200	100.0000	2595	777	757	0.5997	82	20.98
k127_1565796 flag=1 multi=97.7269 len=5535	52.4320	5535	0.6316	99.3315	5498	1170	1141	0.6046	55	26.59
k127_1568570 flag=0 multi=174.6167 len=2180	65.9573	2180	0.6284	100.0000	2180	571	572	0.6053	63	23.36
k127_1574216 flag=0 multi=88.2211 len=1547	83.0944	1547	0.6206	100.0000	1547	512	533	0.5951	81	24.53
k127_1575065 flag=1 multi=70.6669 len=1331	72.3599	1331	0.6198	100.0000	1331	366	387	0.6023	73	24.99
k127_1577995 flag=0 multi=142.4227 len=1000	149.7470	1000	0.6210	100.0000	1000	621	617	0.6718	40	161.32
k127_1578158 flag=0 multi=96.3835 len=6949	65.3196	6949	0.6292	99.8561	6939	1745	1751	0.6041	66	20.72
k127_1578260 flag=0 multi=83.4011 len=1805	75.4061	1805	0.6277	100.0000	1805	526	525	0.6099	77	21.82
k127_1581950 flag=0 multi=78.0000 len=1087	104.8592	1087	0.6458	100.0000	1087	430	442	0.6274	103	21.76
k127_1583185 flag=0 multi=125.7230 len=4188	49.4487	4188	0.6110	100.0000	4188	793	787	0.5860	47	25.30
k127_1583228 flag=0 multi=151.0264 len=4896	76.7643	4896	0.5895	100.0000	4896	1436	1478	0.5710	76	27.51
k127_1583285 flag=1 multi=243.0000 len=1081	81.1758	1081	0.6170	100.0000	1081	340	345	0.6074	84	23.93
k127_1587154 flag=1 multi=211.9253 len=3191	48.4159	3191	0.6352	100.0000	3191	599	594	0.6166	49	20.13
k127_1594636 flag=0 multi=180.8566 len=1850	88.5335	1850	0.6000	100.0000	1850	633	630	0.5826	93	17.57
k127_1599909 flag=0 multi=105.6815 len=2193	77.5057	2193	0.6019	100.0000	2193	656	674	0.5937	83	21.98
k127_1603281 flag=1 multi=85.0469 len=1108	38.4197	1108	0.6264	100.0000	1108	171	174	0.6247	42	12.31
k127_1605852 flag=0 multi=62.9518 len=4591	26.4134	4591	0.6208	99.4772	4567	481	483	0.5960	25	9.62
k127_1607776 flag=0 multi=174.5290 len=3322	48.0560	3322	0.6312	100.0000	3322	630	623	0.6048	45	23.96
k127_1608038 flag=0 multi=68.9433 len=6036	52.5683	6036	0.6324	100.0000	6036	1239	1247	0.6096	52	15.22
k127_1615741 flag=1 multi=107.8918 len=2539	60.7365	2539	0.6050	100.0000	2539	609	582	0.5888	56	27.45
k127_1618180 flag=1 multi=70.2071 len=4034	45.3371	4034	0.6078	100.0000	4034	723	721	0.5936	37	31.63
k127_1622920 flag=0 multi=232.2699 len=1468	65.4394	1468	0.6226	100.0000	1468	371	374	0.6030	66	24.01
k127_1647785 flag=1 multi=53.0000 len=1254	47.2313	1254	0.6005	100.0000	1254	256	240	0.5751	50	29.36
k127_1648592 flag=0 multi=61.0000 len=1009	56.4569	1009	0.5986	100.0000	1009	220	216	0.5840	56	13.49
k127_1654749 flag=1 multi=100.1536 len=2197	68.2144	2197	0.6268	100.0000	2197	543	548	0.6014	60	32.51
k127_1655676 flag=0 multi=142.0000 len=3117	73.5592	3117	0.6461	100.0000	3117	895	924	0.6219	73	23.75
k127_1658618 flag=0 multi=120.3598 len=3309	54.7147	3309	0.6283	100.0000	3309	735	699	0.6011	55	15.74
k127_1659627 flag=1 multi=91.0979 len=2384	72.8805	2384	0.6388	93.1628	2221	702	706	0.6266	77	31.86
k127_1661413 flag=0 multi=128.1118 len=1862	101.0371	1862	0.6214	100.0000	1862	722	716	0.6025	99	31.00
k127_1694501 flag=0 multi=110.1039 len=1879	69.6110	1879	0.6291	100.0000	1879	519	523	0.6070	71	23.24
k127_1695503 flag=0 multi=140.2963 len=1217	61.5809	1217	0.6335	100.0000	1217	296	301	0.6133	60	15.05
k127_1697203 flag=0 multi=127.9459 len=1551	1.4874	1551	0.6112	64.1522	995	8	9	0.5801	2	1.54
k127_1698607 flag=0 multi=136.9596 len=7406	55.4251	7406	0.5910	100.0000	7406	1429	1421	0.5683	44	28.36
k127_1701569 flag=1 multi=45.9064 len=1024	68.7178	1024	0.6328	100.0000	1024	277	277	0.6058	55	46.12
k127_1705367 flag=0 multi=188.5370 len=1289	100.9216	1289	0.6362	100.0000	1289	507	507	0.6084	106	29.94
k127_1705752 flag=0 multi=145.0000 len=1201	80.7827	1201	0.6012	100.0000	1201	392	377	0.5706	82	30.24
k127_1710438 flag=1 multi=96.5495 len=1845	83.9783	1845	0.6520	100.0000	1845	598	616	0.6180	78	27.66
k127_1711468 flag=1 multi=157.8307 len=1976	61.2859	1976	0.6250	100.0000	1976	476	474	0.6083	69	30.03
k127_1717759 flag=0 multi=232.7645 len=2590	75.0703	2590	0.6409	100.0000	2590	772	772	0.6163	76	22.32
k127_1741710 flag=0 multi=202.9880 len=2535	71.8702	2535	0.6529	100.0000	2535	715	711	0.6231	74	20.92
k127_1745383 flag=0 multi=280.1387 len=1966	60.8255	1966	0.5916	100.0000	1966	459	460	0.5795	60	14.59
k127_1754643 flag=0 multi=173.0444 len=1951	79.8385	1951	0.6427	100.0000	1951	591	624	0.6146	83	21.38
k127_1755027 flag=0 multi=59.5053 len=2563	65.2762	2563	0.6055	100.0000	2563	665	655	0.5894	64	19.68
k127_1763101 flag=0 multi=87.0000 len=2021	82.6393	2021	0.6408	100.0000	2021	643	672	0.6217	86	18.21
k127_1775473 flag=0 multi=376.0000 len=1553	74.9099	1553	0.6059	100.0000	1553	445	445	0.5845	74	26.02
k127_1783804 flag=0 multi=125.8777 len=1517	80.6091	1517	0.6150	100.0000	1517	459	464	0.5962	81	19.12
k127_1798068 flag=1 multi=68.5383 len=1470	96.5082	1470	0.5966	100.0000	1470	539	541	0.5889	103	39.20
k127_1800644 flag=1 multi=264.2401 len=2922	90.4415	2922	0.6314	100.0000	2922	999	1029	0.6117	87	26.99
k127_1807570 flag=0 multi=84.0000 len=1441	44.5357	1441	0.6190	100.0000	1441	255	262	0.6092	42	13.51
k127_1807838 flag=1 multi=148.0705 len=1843	60.5410	1843	0.6337	100.0000	1843	436	436	0.6086	65	23.22
k127_1814458 flag=1 multi=56.7052 len=1233	21.1800	1233	0.6204	100.0000	1233	102	116	0.5942	22	5.46
k127_1818098 flag=0 multi=127.0000 len=2177	80.0726	2177	0.6426	100.0000	2177	684	692	0.6277	78	23.42
k127_1826215 flag=0 multi=132.5463 len=5523	70.1170	5523	0.6460	100.0000	5523	1563	1525	0.6192	69	32.62
k127_1840582 flag=0 multi=52.3480 len=1012	47.8814	1012	0.6215	100.0000	1012	232	131	0.5965	45	24.09
k127_1852113 flag=0 multi=131.9347 len=1368	58.3969	1368	0.6192	100.0000	1368	313	303	0.6150	64	24.06
k127_1857496 flag=0 multi=139.5413 len=1409	68.0738	1409	0.6458	100.0000	1409	379	383	0.6229	62	23.28
k127_1858684 flag=0 multi=266.6958 len=1146	90.0052	1146	0.6265	100.0000	1146	400	406	0.6117	97	22.52
k127_1859152 flag=1 multi=78.6292 len=1896	71.9077	1896	0.5897	100.0000	1896	550	524	0.5792	67	26.79
k127_1864728 flag=1 multi=238.0000 len=1863	70.3103	1863	0.6339	100.0000	1863	509	510	0.6080	69	19.48
k127_1868412 flag=0 multi=124.9088 len=6257	66.6238	6257	0.6446	100.0000	6257	1639	1644	0.6157	65	21.15
k127_1871963 flag=0 multi=186.7532 len=2339	70.0581	2339	0.6533	100.0000	2339	656	640	0.6243	70	16.28
k127_1898499 flag=0 multi=76.5863 len=2491	55.1622	2491	0.6311	100.0000	2491	534	534	0.6206	61	27.39
