#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_942863 flag=0 multi=106.4582 len=1504	4.7021	1504	0.6011	67.6197	1017	28	26	0.5638	1	6.29
k127_944164 flag=1 multi=113.6471 len=2031	54.7208	2031	0.6356	100.0000	2031	409	446	0.6139	40	42.18
k127_963263 flag=0 multi=165.0000 len=1713	11.8535	1713	0.6095	93.6369	1604	75	80	0.6149	13	8.09
k127_964641 flag=0 multi=108.7695 len=1268	88.0039	1268	0.6325	100.0000	1268	432	462	0.6298	76	55.99
k127_965325 flag=0 multi=87.1056 len=1652	9.2730	1652	0.5811	94.9153	1568	55	59	0.5762	9	5.39
k127_967422 flag=1 multi=78.0000 len=1850	0.4973	1850	0.6124	29.0270	537	4	4	0.5944	0	0.85
k127_969838 flag=1 multi=119.8831 len=2386	21.4744	2386	0.6375	100.0000	2386	191	214	0.6350	17	16.58
k127_972580 flag=0 multi=62.0162 len=2414	29.4486	2414	0.6239	94.9047	2291	264	269	0.6191	20	27.21
k127_972602 flag=1 multi=90.5324 len=4969	12.2799	4969	0.6219	94.9889	4720	238	231	0.6160	12	7.91
k127_973508 flag=1 multi=189.0650 len=1958	4.1542	1958	0.6093	50.3064	985	27	37	0.6561	1	6.85
k127_973591 flag=0 multi=50.1235 len=1884	8.0902	1884	0.5966	90.4989	1705	71	51	0.5998	5	8.40
k127_981714 flag=0 multi=127.5478 len=2597	7.1147	2597	0.6192	89.1413	2315	63	78	0.6050	7	4.65
k127_983398 flag=0 multi=52.8434 len=1685	10.6849	1685	0.6101	98.7537	1664	83	72	0.5950	8	10.88
k127_986839 flag=0 multi=68.2779 len=1498	22.7884	1498	0.6155	100.0000	1498	136	133	0.6126	12	20.89
k127_987014 flag=0 multi=241.3102 len=1336	39.1400	1336	0.6198	100.0000	1336	203	219	0.6320	31	36.21
k127_987917 flag=0 multi=111.5493 len=3455	9.3493	3455	0.6142	96.2373	3325	124	124	0.6015	9	5.78
k127_991674 flag=0 multi=91.9350 len=1512	124.4821	1512	0.6310	100.0000	1512	733	741	0.6206	136	42.08
k127_994101 flag=0 multi=71.7982 len=2208	10.5820	2208	0.6336	97.5543	2154	93	91	0.6334	11	5.13
k127_994853 flag=0 multi=83.6198 len=1321	24.4413	1321	0.6291	100.0000	1321	126	135	0.6299	23	10.73
k127_997181 flag=0 multi=129.1689 len=1163	12.1711	1163	0.6509	100.0000	1163	53	56	0.6423	11	5.56
k127_1001062 flag=0 multi=102.9097 len=4667	22.3250	4667	0.6456	100.0000	4667	420	419	0.6295	15	19.08
k127_1002650 flag=0 multi=110.9726 len=2281	30.3801	2281	0.6217	94.4323	2154	256	270	0.6068	17	30.95
k127_1005832 flag=0 multi=129.1652 len=3675	22.7219	3675	0.6634	99.6735	3663	311	336	0.6525	19	16.21
k127_1012968 flag=1 multi=174.0000 len=2815	16.0117	2815	0.5940	99.9645	2814	172	174	0.5925	15	8.96
k127_1013986 flag=0 multi=158.2267 len=3118	15.8297	3118	0.6408	100.0000	3118	196	191	0.6330	15	6.63
k127_1020908 flag=0 multi=61.8738 len=1656	21.4100	1656	0.6365	88.2850	1462	135	139	0.6351	18	18.66
k127_1031981 flag=1 multi=148.2753 len=1580	19.0930	1580	0.6171	95.7595	1513	110	125	0.6081	16	14.13
k127_1033238 flag=0 multi=91.5754 len=2004	8.1128	2004	0.6342	69.8603	1400	61	61	0.6467	4	9.46
k127_1034335 flag=0 multi=107.5165 len=3378	24.8769	3378	0.6403	100.0000	3378	323	330	0.6381	20	17.77
k127_1034566 flag=0 multi=158.6144 len=1867	34.0145	1867	0.6438	100.0000	1867	252	268	0.6490	22	25.98
k127_1040583 flag=0 multi=77.5196 len=4213	16.6596	4213	0.6333	83.2661	3508	268	266	0.5951	3	26.19
k127_1057194 flag=0 multi=126.6487 len=1277	21.5670	1277	0.6374	100.0000	1277	108	117	0.6262	19	14.89
k127_1057574 flag=1 multi=116.4067 len=1553	10.0335	1553	0.6194	97.1024	1508	63	61	0.6175	9	4.76
k127_1060587 flag=0 multi=179.4693 len=4706	10.9509	4706	0.6249	93.6039	4405	198	205	0.6279	11	6.94
k127_1064993 flag=1 multi=68.1726 len=1877	16.2824	1877	0.6201	97.8689	1837	116	114	0.6305	12	15.32
k127_1068401 flag=0 multi=130.3857 len=1107	57.8491	1107	0.6134	100.0000	1107	252	254	0.6059	63	28.25
k127_1074674 flag=0 multi=256.8512 len=1834	21.1450	1834	0.6445	100.0000	1834	153	158	0.6344	21	7.89
k127_1076358 flag=0 multi=67.0000 len=1316	89.4369	1316	0.6748	100.0000	1316	445	468	0.6552	83	58.85
k127_1079579 flag=0 multi=167.9371 len=2669	103.7362	2669	0.6152	100.0000	2669	1039	1060	0.6114	95	59.92
k127_1079635 flag=0 multi=159.1267 len=2976	23.4815	2976	0.5800	77.8562	2317	278	267	0.5983	3	44.60
k127_1081802 flag=0 multi=135.5420 len=1247	1.2261	1247	0.6135	49.7193	620	8	5	0.6392	0	1.67
k127_1085212 flag=0 multi=156.0754 len=2023	32.2664	2023	0.6347	97.4790	1972	257	248	0.6352	22	27.84
k127_1085767 flag=0 multi=145.7105 len=5135	12.7139	5135	0.6269	97.2152	4992	236	242	0.6344	7	14.02
k127_1086913 flag=0 multi=36.7928 len=1411	0.1021	1411	0.6527	10.2055	144	2	0	0.6250	0	0.30
k127_1090078 flag=0 multi=98.7938 len=1160	9.1121	1160	0.6198	94.1379	1092	39	43	0.6155	6	6.64
k127_1098541 flag=0 multi=106.2310 len=1590	14.5390	1590	0.6214	100.0000	1590	89	84	0.6173	15	5.73
k127_1100671 flag=0 multi=75.6417 len=2106	30.3210	2106	0.6406	100.0000	2106	233	269	0.6295	25	16.17
k127_1103367 flag=0 multi=230.7187 len=2054	36.3194	2054	0.6188	100.0000	2054	288	307	0.6161	25	31.97
k127_1104842 flag=0 multi=91.2672 len=1059	37.0765	1059	0.6478	100.0000	1059	145	158	0.6398	27	21.45
k127_1109528 flag=0 multi=154.3442 len=1382	27.7909	1382	0.6274	100.0000	1382	139	172	0.6338	25	16.82
k127_1117592 flag=1 multi=63.3870 len=2538	16.0232	2538	0.5993	100.0000	2538	159	156	0.5922	16	6.73
k127_1117650 flag=0 multi=134.4575 len=1410	4.5277	1410	0.6106	84.3972	1190	23	26	0.6306	4	3.82
k127_1120327 flag=1 multi=94.0000 len=2068	6.1900	2068	0.6044	86.2669	1784	53	52	0.6062	4	5.73
k127_1121135 flag=0 multi=77.4741 len=2536	1.3821	2536	0.5931	45.2287	1147	13	19	0.5788	0	2.54
k127_1122199 flag=0 multi=149.4647 len=1104	22.4447	1104	0.6078	100.0000	1104	94	96	0.6247	17	14.17
k127_1127048 flag=0 multi=153.8640 len=2480	36.3694	2480	0.6435	98.3065	2438	345	364	0.6301	23	31.17
k127_1128530 flag=0 multi=97.9960 len=2635	23.5340	2635	0.6250	88.3871	2329	230	240	0.6272	11	29.90
k127_1139907 flag=1 multi=79.9838 len=2775	28.7935	2775	0.6191	99.2072	2753	281	324	0.6216	20	23.60
k127_1146580 flag=0 multi=154.0000 len=1153	16.5759	1153	0.6132	100.0000	1153	74	74	0.6060	14	7.33
k127_1149401 flag=0 multi=112.2459 len=1164	44.9880	1164	0.6168	100.0000	1164	198	206	0.5990	45	13.47
k127_1155664 flag=0 multi=98.3683 len=1444	4.8276	1444	0.5997	88.1579	1273	23	30	0.6088	5	3.34
k127_1157504 flag=1 multi=75.1456 len=2668	11.0892	2668	0.6286	98.0510	2616	112	113	0.6099	11	4.90
k127_1163734 flag=0 multi=125.9711 len=1889	9.3610	1889	0.6305	100.0000	1889	70	67	0.6298	9	5.32
k127_1164854 flag=0 multi=91.0000 len=2225	64.7276	2225	0.5766	64.4494	1434	558	589	0.6018	3	73.07
k127_1171609 flag=0 multi=60.7570 len=1197	6.0150	1197	0.6115	85.6307	1025	27	27	0.6235	5	5.09
k127_1172610 flag=0 multi=111.0009 len=1215	47.7564	1215	0.6198	100.0000	1215	213	227	0.6222	48	32.82
k127_1184078 flag=0 multi=104.0361 len=4894	13.3280	4894	0.6240	98.8966	4840	249	264	0.6288	12	8.57
k127_1194111 flag=1 multi=60.0000 len=1012	144.5504	1012	0.6344	100.0000	1012	535	579	0.6273	148	50.87
k127_1194754 flag=0 multi=172.7038 len=2534	10.4049	2534	0.6125	86.7403	2198	102	109	0.6284	10	7.08
k127_1204172 flag=0 multi=194.1683 len=1440	21.8681	1440	0.5736	100.0000	1440	121	118	0.5815	21	6.75
k127_1204234 flag=0 multi=49.0000 len=1243	25.5084	1243	0.6372	100.0000	1243	117	138	0.6069	23	15.54
k127_1206051 flag=1 multi=118.8555 len=1435	42.2139	1435	0.6411	100.0000	1435	237	227	0.6350	22	41.17
k127_1208436 flag=0 multi=84.2992 len=2199	12.9454	2199	0.5985	70.5321	1551	108	124	0.6527	10	13.72
k127_1211142 flag=1 multi=154.0000 len=1916	23.6561	1916	0.6284	99.8956	1914	159	182	0.6236	19	17.45
k127_1230366 flag=0 multi=122.0117 len=2262	5.2710	2262	0.6123	78.0725	1766	48	53	0.6267	4	5.15
k127_1233617 flag=1 multi=130.3816 len=2656	16.6596	2656	0.6386	100.0000	2656	163	176	0.6225	16	6.83
k127_1240914 flag=1 multi=208.0000 len=2143	20.9865	2143	0.5917	100.0000	2143	162	180	0.6015	17	16.02
k127_1241372 flag=0 multi=114.6447 len=2826	15.6033	2826	0.6146	98.2661	2777	175	175	0.6248	14	11.05
k127_1245818 flag=0 multi=99.0000 len=1986	22.0972	1986	0.6385	100.0000	1986	157	191	0.6304	17	16.91
k127_1248225 flag=0 multi=114.3662 len=1760	43.2290	1760	0.6455	100.0000	1760	290	299	0.6443	31	28.76
k127_1248747 flag=1 multi=92.5428 len=3535	31.3859	3535	0.6359	98.2178	3472	403	417	0.6315	21	31.93
k127_1251533 flag=0 multi=109.9074 len=1228	12.2573	1228	0.6254	100.0000	1228	58	64	0.6133	12	4.60
k127_1252572 flag=0 multi=121.3712 len=3061	42.7896	3061	0.6433	100.0000	3061	492	541	0.6400	39	20.63
k127_1256678 flag=1 multi=58.0000 len=2217	31.2815	2217	0.6247	91.6103	2031	245	287	0.6291	20	29.50
k127_1274617 flag=0 multi=89.5637 len=3400	9.5091	3400	0.6041	95.5000	3247	120	122	0.5816	8	6.36
k127_1280141 flag=0 multi=83.4698 len=3499	18.3181	3499	0.6359	100.0000	3499	233	252	0.6344	17	8.09
k127_1284658 flag=0 multi=127.2535 len=1551	41.0206	1551	0.6209	99.8711	1549	252	252	0.6254	29	34.98
k127_1285486 flag=0 multi=136.8378 len=2840	9.9641	2840	0.6127	97.8873	2780	107	115	0.5860	8	7.89
k127_1291716 flag=1 multi=132.4651 len=2402	37.8497	2402	0.6366	100.0000	2402	336	376	0.6283	37	18.95
k127_1292582 flag=0 multi=121.7656 len=2836	16.6319	2836	0.6269	100.0000	2836	178	190	0.6245	16	7.59
k127_1294148 flag=1 multi=197.0569 len=1708	37.4198	1708	0.6540	94.1452	1608	236	260	0.6371	20	33.86
k127_1297803 flag=0 multi=49.3406 len=1768	27.0583	1768	0.6233	100.0000	1768	181	189	0.6277	17	19.52
k127_1298041 flag=0 multi=172.7587 len=3559	16.2068	3559	0.6246	100.0000	3559	222	222	0.6129	17	7.13
k127_1319196 flag=0 multi=139.5878 len=1624	35.7796	1624	0.6367	100.0000	1624	256	220	0.5737	17	36.36
k127_1325201 flag=0 multi=57.0000 len=1200	3.6683	1200	0.5975	85.4167	1025	16	16	0.6048	2	3.78
k127_1327504 flag=0 multi=104.1614 len=1038	16.3314	1038	0.6243	100.0000	1038	67	71	0.6091	15	5.02
k127_1336683 flag=0 multi=69.6944 len=2385	30.2482	2385	0.6507	91.0692	2172	271	288	0.6422	16	33.95
k127_1342548 flag=0 multi=163.0289 len=1337	27.8407	1337	0.6417	99.3269	1328	144	158	0.6488	25	18.04
k127_1347852 flag=1 multi=134.0000 len=1263	19.6279	1263	0.6500	87.6485	1107	92	94	0.6490	16	18.72
k127_1352864 flag=0 multi=119.5201 len=1248	42.5529	1248	0.6370	100.0000	1248	209	210	0.6352	44	22.70
k127_1355934 flag=0 multi=193.2426 len=2200	22.4364	2200	0.6450	100.0000	2200	188	201	0.6324	21	9.49
k127_1356979 flag=0 multi=107.8389 len=1238	13.6357	1238	0.6195	98.5460	1220	69	73	0.6033	14	5.63
k127_1359105 flag=0 multi=155.4854 len=4202	22.6673	4202	0.6406	100.0000	4202	359	392	0.6232	16	20.92
k127_1363712 flag=0 multi=112.8395 len=1099	18.5086	1099	0.6178	81.0737	891	72	94	0.6795	2	37.71
k127_1367178 flag=0 multi=167.8535 len=1294	36.4915	1294	0.6422	99.5363	1288	174	190	0.6429	34	19.75
k127_1369796 flag=0 multi=85.3584 len=1003	38.7288	1003	0.6231	99.6012	999	147	146	0.6175	27	30.80
k127_1380742 flag=0 multi=146.1662 len=2540	20.2260	2540	0.6437	100.0000	2540	193	224	0.6354	20	7.09
k127_1383639 flag=1 multi=141.6298 len=1140	52.0904	1140	0.6456	100.0000	1140	223	262	0.6349	49	26.05
k127_1385325 flag=1 multi=129.0000 len=1974	15.3009	1974	0.6307	100.0000	1974	119	115	0.6115	13	9.69
k127_1387082 flag=0 multi=67.4209 len=1531	31.1130	1531	0.6061	100.0000	1531	186	182	0.6303	19	22.46
k127_1389844 flag=0 multi=160.0000 len=1406	103.5484	1406	0.6415	100.0000	1406	568	556	0.6305	114	37.24
k127_1395515 flag=1 multi=159.0000 len=4213	25.5668	4213	0.6335	100.0000	4213	400	418	0.6414	17	26.39
k127_1398143 flag=0 multi=80.6255 len=4114	29.6035	4114	0.6437	100.0000	4114	477	482	0.6302	21	22.87
k127_1403465 flag=1 multi=132.0277 len=8652	16.2530	8652	0.6355	99.2487	8587	515	503	0.6219	12	18.63
k127_1407159 flag=0 multi=120.0198 len=1187	56.1348	1187	0.6479	99.8315	1185	267	244	0.6363	39	50.36
k127_1412106 flag=0 multi=146.4372 len=1026	1.5575	1026	0.6267	64.3275	660	6	6	0.6137	1	1.59
k127_1418735 flag=1 multi=56.2200 len=2945	12.9919	2945	0.6289	99.6265	2934	138	155	0.6206	13	5.11
k127_1418823 flag=0 multi=122.1516 len=1400	0.0329	1400	0.5921	3.2857	46	1	0	0.5217	0	0.18
k127_1419053 flag=0 multi=86.2291 len=3117	8.4909	3117	0.6234	96.0539	2994	105	115	0.6290	8	5.71
k127_1430091 flag=1 multi=79.8724 len=2775	13.8962	2775	0.6238	100.0000	2775	152	146	0.5925	12	7.90
k127_1432890 flag=0 multi=79.2092 len=1131	30.6534	1131	0.6216	100.0000	1131	124	141	0.6200	35	17.73
k127_1446351 flag=0 multi=53.1307 len=3095	15.6711	3095	0.6465	100.0000	3095	188	190	0.6424	14	6.96
k127_1446793 flag=1 multi=135.6874 len=2254	12.1872	2254	0.6171	86.4241	1948	102	116	0.6253	12	10.26
k127_1450157 flag=1 multi=185.2140 len=4080	18.8426	4080	0.6287	100.0000	4080	301	301	0.6234	17	10.60
k127_1454390 flag=0 multi=83.2381 len=14298	4.9363	14298	0.6344	89.3691	12778	276	281	0.6213	4	4.30
k127_1458418 flag=0 multi=142.5639 len=1278	25.0117	1278	0.6495	100.0000	1278	123	127	0.6361	22	9.80
k127_1463583 flag=0 multi=98.6134 len=1767	14.8749	1767	0.6208	100.0000	1767	109	98	0.6278	15	5.45
k127_1464120 flag=0 multi=114.8579 len=3583	8.5543	3583	0.6366	92.6319	3319	120	120	0.6231	7	6.64
k127_1464476 flag=0 multi=207.0000 len=3082	23.4643	3082	0.6512	100.0000	3082	287	293	0.6561	14	23.58
k127_1465088 flag=1 multi=91.7063 len=1043	36.0786	1043	0.6194	100.0000	1043	138	136	0.6254	32	19.55
k127_1469172 flag=1 multi=276.8458 len=2079	14.9673	2079	0.6474	100.0000	2079	125	123	0.6316	13	8.19
k127_1469650 flag=0 multi=74.3090 len=2483	20.0971	2483	0.6408	100.0000	2483	189	188	0.6255	17	10.88
k127_1473196 flag=0 multi=102.4701 len=2235	18.2747	2235	0.6371	100.0000	2235	154	164	0.6285	19	6.40
k127_1477382 flag=1 multi=123.8023 len=4811	19.1249	4811	0.6256	96.9653	4665	354	373	0.6314	19	13.98
k127_1496439 flag=1 multi=105.1936 len=2348	19.0767	2348	0.6329	100.0000	2348	173	180	0.6302	15	11.78
k127_1498566 flag=1 multi=48.0000 len=1390	61.0978	1390	0.6165	100.0000	1390	339	324	0.6344	50	44.64
k127_1503210 flag=0 multi=153.7133 len=1700	25.8194	1700	0.6018	100.0000	1700	178	182	0.5963	21	16.20
k127_1509115 flag=0 multi=189.3797 len=2700	54.2026	2700	0.6381	100.0000	2700	521	603	0.6277	51	24.35
k127_1510558 flag=0 multi=80.9922 len=2831	4.0049	2831	0.6037	87.7782	2485	41	45	0.6140	4	2.86
k127_1513957 flag=0 multi=110.9302 len=3479	5.5280	3479	0.6194	88.1000	3065	74	77	0.6064	4	4.87
k127_1514469 flag=0 multi=107.0607 len=2351	26.8860	2351	0.6206	100.0000	2351	240	255	0.6085	24	12.94
k127_1521531 flag=1 multi=63.8874 len=3076	11.7497	3076	0.6089	96.3589	2964	143	139	0.6116	9	9.96
k127_1525257 flag=0 multi=108.6564 len=3538	10.5187	3538	0.6153	97.2583	3441	154	143	0.6219	7	9.59
k127_1530384 flag=1 multi=115.4716 len=1696	17.3809	1696	0.6268	95.8137	1625	117	109	0.6402	14	14.06
k127_1531581 flag=0 multi=73.4494 len=2052	36.7100	2052	0.6267	99.2690	2037	272	298	0.6193	24	34.99
k127_1531695 flag=1 multi=123.2287 len=5395	25.0054	5395	0.6209	95.5329	5154	522	507	0.6355	10	37.02
k127_1533045 flag=0 multi=155.0000 len=1028	21.6119	1028	0.6265	100.0000	1028	88	94	0.6504	15	17.79
k127_1534401 flag=0 multi=224.7882 len=1350	18.9148	1350	0.6222	99.8519	1348	97	97	0.6116	19	7.82
k127_1543032 flag=0 multi=91.0000 len=1389	107.8279	1389	0.6350	100.0000	1389	604	622	0.6170	108	37.22
k127_1546924 flag=1 multi=101.5455 len=3768	9.2282	3768	0.6343	86.7569	3269	137	136	0.6305	7	7.57
k127_1548456 flag=1 multi=55.8080 len=2153	26.6177	2153	0.6331	92.6150	1994	220	220	0.6268	24	18.15
k127_1552581 flag=0 multi=101.0489 len=1273	0.2270	1273	0.6009	13.4328	171	1	1	0.6090	0	0.60
k127_1556177 flag=0 multi=125.7496 len=2595	19.4578	2595	0.6200	100.0000	2595	192	202	0.6050	19	12.22
k127_1565796 flag=1 multi=97.7269 len=5535	1.8009	5535	0.6316	59.3315	3284	40	41	0.6225	1	2.39
k127_1568570 flag=0 multi=174.6167 len=2180	16.1748	2180	0.6284	99.1743	2162	128	149	0.6176	15	8.55
k127_1574216 flag=0 multi=88.2211 len=1547	28.3284	1547	0.6206	100.0000	1547	176	170	0.6088	29	15.88
k127_1575065 flag=1 multi=70.6669 len=1331	50.2442	1331	0.6198	100.0000	1331	249	279	0.6187	32	37.84
k127_1577995 flag=0 multi=142.4227 len=1000	8.8890	1000	0.6210	71.3000	713	44	32	0.6397	2	16.08
k127_1578158 flag=0 multi=96.3835 len=6949	15.2635	6949	0.6292	85.0482	5910	407	436	0.6255	12	16.42
k127_1578260 flag=0 multi=83.4011 len=1805	17.4150	1805	0.6277	100.0000	1805	125	125	0.6333	15	9.52
k127_1581950 flag=0 multi=78.0000 len=1087	109.8491	1087	0.6458	100.0000	1087	447	458	0.6507	72	66.70
k127_1583185 flag=0 multi=125.7230 len=4188	11.2557	4188	0.6110	100.0000	4188	193	174	0.6039	10	6.02
k127_1583228 flag=0 multi=151.0264 len=4896	8.8511	4896	0.5895	96.9771	4748	166	178	0.5845	7	10.74
k127_1583285 flag=1 multi=243.0000 len=1081	22.8511	1081	0.6170	96.7623	1046	99	96	0.6261	23	13.84
k127_1587154 flag=1 multi=211.9253 len=3191	15.5807	3191	0.6352	100.0000	3191	189	193	0.6294	15	5.70
k127_1594636 flag=0 multi=180.8566 len=1850	22.7286	1850	0.6000	100.0000	1850	157	166	0.6048	22	9.65
k127_1599909 flag=0 multi=105.6815 len=2193	30.4159	2193	0.6019	96.0328	2106	258	260	0.6185	28	19.22
k127_1603281 flag=1 multi=85.0469 len=1108	14.8673	1108	0.6264	100.0000	1108	68	65	0.6351	15	6.05
k127_1605852 flag=0 multi=62.9518 len=4591	7.5933	4591	0.6208	92.4635	4245	133	138	0.6215	7	5.29
k127_1607776 flag=0 multi=174.5290 len=3322	10.6650	3322	0.6312	88.1397	2928	125	149	0.6243	3	17.78
k127_1608038 flag=0 multi=68.9433 len=6036	6.2861	6036	0.6324	90.1259	5440	157	138	0.6207	4	5.78
k127_1615741 flag=1 multi=107.8918 len=2539	15.4711	2539	0.6050	95.4313	2423	161	151	0.6373	8	20.64
k127_1618180 flag=1 multi=70.2071 len=4034	13.7105	4034	0.6078	71.6906	2892	225	215	0.6156	2	27.79
k127_1622920 flag=0 multi=232.2699 len=1468	19.5422	1468	0.6226	100.0000	1468	105	114	0.6127	19	6.41
k127_1647785 flag=1 multi=53.0000 len=1254	18.8437	1254	0.6005	96.0128	1204	86	100	0.6145	10	22.54
k127_1648592 flag=0 multi=61.0000 len=1009	8.7433	1009	0.5986	100.0000	1009	38	33	0.6084	7	4.24
k127_1654749 flag=1 multi=100.1536 len=2197	31.4051	2197	0.6268	100.0000	2197	248	264	0.6245	26	26.36
k127_1655676 flag=0 multi=142.0000 len=3117	19.2316	3117	0.6461	97.9467	3053	222	260	0.6395	16	16.20
k127_1658618 flag=0 multi=120.3598 len=3309	9.8824	3309	0.6283	100.0000	3309	125	138	0.6128	10	4.56
k127_1659627 flag=1 multi=91.0979 len=2384	41.1044	2384	0.6388	100.0000	2384	401	395	0.6464	24	33.59
k127_1661413 flag=0 multi=128.1118 len=1862	70.5521	1862	0.6214	100.0000	1862	520	479	0.6218	69	34.33
k127_1694501 flag=0 multi=110.1039 len=1879	14.5040	1879	0.6291	100.0000	1879	113	110	0.6174	12	9.28
k127_1695503 flag=0 multi=140.2963 len=1217	13.8488	1217	0.6335	100.0000	1217	66	68	0.6167	13	5.40
k127_1697203 flag=0 multi=127.9459 len=1551	148.7672	1551	0.6112	100.0000	1551	900	906	0.6123	163	62.58
k127_1698607 flag=0 multi=136.9596 len=7406	4.8975	7406	0.5910	99.7435	7387	121	130	0.5788	3	4.09
k127_1701569 flag=1 multi=45.9064 len=1024	23.3408	1024	0.6328	82.5195	845	97	91	0.6355	11	24.39
k127_1705367 flag=0 multi=188.5370 len=1289	61.1164	1289	0.6362	100.0000	1289	306	301	0.6195	58	30.60
k127_1705752 flag=0 multi=145.0000 len=1201	21.2806	1201	0.6012	100.0000	1201	101	99	0.5919	20	10.30
k127_1710438 flag=1 multi=96.5495 len=1845	25.9198	1845	0.6520	100.0000	1845	180	197	0.6411	23	12.48
k127_1711468 flag=1 multi=157.8307 len=1976	17.0896	1976	0.6250	100.0000	1976	129	134	0.6228	19	8.35
k127_1717759 flag=0 multi=232.7645 len=2590	31.5239	2590	0.6409	96.4479	2498	328	321	0.6227	22	33.24
k127_1741710 flag=0 multi=202.9880 len=2535	21.7613	2535	0.6529	100.0000	2535	209	226	0.6416	15	18.28
k127_1745383 flag=0 multi=280.1387 len=1966	39.0682	1966	0.5916	100.0000	1966	297	312	0.6037	33	25.22
k127_1754643 flag=0 multi=173.0444 len=1951	27.4346	1951	0.6427	100.0000	1951	205	210	0.6207	26	13.88
k127_1755027 flag=0 multi=59.5053 len=2563	25.7917	2563	0.6055	100.0000	2563	258	253	0.6021	23	17.48
k127_1763101 flag=0 multi=87.0000 len=2021	25.2568	2021	0.6408	100.0000	2021	189	207	0.6325	26	11.47
k127_1775473 flag=0 multi=376.0000 len=1553	12.7611	1553	0.6059	100.0000	1553	84	75	0.6171	12	7.67
k127_1783804 flag=0 multi=125.8777 len=1517	10.1866	1517	0.6150	92.9466	1410	59	58	0.6041	6	10.93
k127_1798068 flag=1 multi=68.5383 len=1470	29.5619	1470	0.5966	100.0000	1470	168	167	0.5883	27	15.71
k127_1800644 flag=1 multi=264.2401 len=2922	40.4230	2922	0.6314	100.0000	2922	444	466	0.6341	35	25.69
k127_1807570 flag=0 multi=84.0000 len=1441	2.8973	1441	0.6190	85.6350	1234	13	21	0.6274	2	2.81
k127_1807838 flag=1 multi=148.0705 len=1843	21.4531	1843	0.6337	95.8220	1766	151	151	0.6127	16	23.56
k127_1814458 flag=1 multi=56.7052 len=1233	6.8873	1233	0.6204	98.4590	1214	33	32	0.6110	6	4.18
k127_1818098 flag=0 multi=127.0000 len=2177	25.2260	2177	0.6426	100.0000	2177	195	232	0.6411	23	11.90
k127_1826215 flag=0 multi=132.5463 len=5523	34.5215	5523	0.6460	95.0389	5249	744	722	0.6361	13	56.54
k127_1840582 flag=0 multi=52.3480 len=1012	31.7895	1012	0.6215	100.0000	1012	126	117	0.6312	29	19.57
k127_1852113 flag=0 multi=131.9347 len=1368	7.8370	1368	0.6192	80.9942	1108	41	43	0.6274	8	5.68
k127_1857496 flag=0 multi=139.5413 len=1409	20.8077	1409	0.6458	99.7871	1406	116	125	0.6342	19	11.39
k127_1858684 flag=0 multi=266.6958 len=1146	25.6257	1146	0.6265	100.0000	1146	108	117	0.6283	23	15.18
k127_1859152 flag=1 multi=78.6292 len=1896	23.9546	1896	0.5897	86.3924	1638	186	182	0.6241	14	26.35
k127_1864728 flag=1 multi=238.0000 len=1863	14.2893	1863	0.6339	100.0000	1863	105	107	0.6175	15	5.73
k127_1868412 flag=0 multi=124.9088 len=6257	14.6092	6257	0.6446	99.9840	6256	369	355	0.6319	13	7.97
k127_1871963 flag=0 multi=186.7532 len=2339	24.1227	2339	0.6533	100.0000	2339	222	230	0.6454	22	13.34
k127_1898499 flag=0 multi=76.5863 len=2491	15.7816	2491	0.6311	100.0000	2491	149	165	0.6286	14	8.39
k127_1901487 flag=0 multi=73.5609 len=3839	26.8242	3839	0.6218	100.0000	3839	389	406	0.6137	25	14.22
k127_1904168 flag=0 multi=100.2241 len=2144	7.6903	2144	0.6171	88.5261	1898	67	61	0.6238	7	6.34
k127_1910833 flag=0 multi=124.1426 len=2238	48.6903	2238	0.6466	100.0000	2238	395	436	0.6312	32	45.36
k127_1912770 flag=1 multi=79.0027 len=5374	28.1442	5374	0.6107	88.9840	4782	577	606	0.6333	15	35.13
k127_1915173 flag=0 multi=129.0566 len=2634	10.8675	2634	0.6147	98.3295	2590	115	111	0.6107	8	8.33
k127_1915231 flag=0 multi=56.8607 len=1412	23.2252	1412	0.6409	99.5751	1406	121	140	0.6261	21	16.03
k127_1916865 flag=0 multi=93.7801 len=1114	20.3860	1114	0.6257	82.7648	922	85	100	0.6374	17	16.84
k127_1917846 flag=0 multi=208.5211 len=2332	14.6694	2332	0.6222	100.0000	2332	133	141	0.6256	14	8.26
k127_1920943 flag=1 multi=108.0236 len=3341	24.8363	3341	0.6217	99.9701	3340	315	323	0.6269	13	27.33
