#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_939979 flag=1 multi=35.0000 len=1189	24.8108	1189	0.6274	97.1405	1155	113	111	0.6111	25	13.53
k127_942863 flag=0 multi=106.4582 len=1504	75.4282	1504	0.6011	100.0000	1504	440	435	0.5881	76	30.90
k127_944164 flag=1 multi=113.6471 len=2031	62.9508	2031	0.6356	100.0000	2031	494	513	0.6162	65	22.60
k127_963263 flag=0 multi=165.0000 len=1713	40.7928	1713	0.6095	100.0000	1713	288	244	0.5974	42	15.71
k127_964641 flag=0 multi=108.7695 len=1268	84.5379	1268	0.6325	100.0000	1268	420	446	0.6227	79	24.94
k127_965325 flag=0 multi=87.1056 len=1652	44.3469	1652	0.5811	100.0000	1652	303	269	0.5712	43	13.10
k127_967422 flag=1 multi=78.0000 len=1850	31.8222	1850	0.6124	100.0000	1850	234	231	0.6021	31	11.79
k127_969838 flag=1 multi=119.8831 len=2386	52.1894	2386	0.6375	100.0000	2386	488	489	0.6242	53	20.56
k127_972580 flag=0 multi=62.0162 len=2414	32.6889	2414	0.6239	100.0000	2414	305	309	0.6114	29	18.41
k127_972602 flag=1 multi=90.5324 len=4969	33.3486	4969	0.6219	99.5774	4948	661	661	0.6105	34	15.37
k127_973508 flag=1 multi=189.0650 len=1958	59.1859	1958	0.6093	99.3361	1945	456	459	0.6046	34	51.10
k127_973591 flag=0 multi=50.1235 len=1884	14.0775	1884	0.5966	100.0000	1884	104	110	0.5925	11	9.48
k127_981714 flag=0 multi=127.5478 len=2597	24.9777	2597	0.6192	100.0000	2597	254	250	0.6103	26	8.33
k127_983398 flag=0 multi=52.8434 len=1685	47.7329	1685	0.6101	100.0000	1685	339	330	0.5895	45	22.66
k127_986839 flag=0 multi=68.2779 len=1498	43.8705	1498	0.6155	100.0000	1498	265	259	0.6025	45	21.74
k127_987014 flag=0 multi=241.3102 len=1336	70.7178	1336	0.6198	100.0000	1336	376	379	0.6089	63	29.24
k127_987917 flag=0 multi=111.5493 len=3455	30.5968	3455	0.6142	100.0000	3455	408	412	0.5967	28	14.33
k127_991674 flag=0 multi=91.9350 len=1512	36.1435	1512	0.6310	100.0000	1512	220	217	0.6257	36	14.64
k127_994101 flag=0 multi=71.7982 len=2208	38.0136	2208	0.6336	100.0000	2208	339	327	0.6247	38	19.64
k127_994853 flag=0 multi=83.6198 len=1321	51.8539	1321	0.6291	100.0000	1321	276	281	0.6200	51	11.21
k127_997181 flag=0 multi=129.1689 len=1163	47.6836	1163	0.6509	100.0000	1163	221	215	0.6368	50	10.15
k127_1001062 flag=0 multi=102.9097 len=4667	44.9805	4667	0.6456	100.0000	4667	796	804	0.6266	42	16.12
k127_1002650 flag=0 multi=110.9726 len=2281	49.2911	2281	0.6217	99.7808	2276	428	444	0.6142	46	23.13
k127_1005832 flag=0 multi=129.1652 len=3675	47.3254	3675	0.6634	100.0000	3675	681	685	0.6431	47	21.21
k127_1012968 flag=1 multi=174.0000 len=2815	34.6494	2815	0.5940	100.0000	2815	382	396	0.5928	33	12.56
k127_1013986 flag=0 multi=158.2267 len=3118	46.0908	3118	0.6408	100.0000	3118	561	570	0.6274	47	13.93
k127_1020908 flag=0 multi=61.8738 len=1656	43.5284	1656	0.6365	89.8551	1488	294	284	0.6274	45	23.01
k127_1031981 flag=1 multi=148.2753 len=1580	40.0880	1580	0.6171	97.9114	1547	249	243	0.6126	37	21.25
k127_1033238 flag=0 multi=91.5754 len=2004	25.0624	2004	0.6342	100.0000	2004	199	196	0.6253	22	11.19
k127_1034335 flag=0 multi=107.5165 len=3378	50.8256	3378	0.6403	100.0000	3378	679	672	0.6251	51	13.69
k127_1034566 flag=0 multi=158.6144 len=1867	57.8243	1867	0.6438	100.0000	1867	422	436	0.6344	57	17.12
k127_1040583 flag=0 multi=77.5196 len=4213	78.6696	4213	0.6333	100.0000	4213	1261	1272	0.5904	31	112.85
k127_1057194 flag=0 multi=126.6487 len=1277	33.3986	1277	0.6374	100.0000	1277	164	175	0.6300	31	10.70
k127_1057574 flag=1 multi=116.4067 len=1553	36.1397	1553	0.6194	100.0000	1553	234	213	0.6093	36	11.95
k127_1060587 flag=0 multi=179.4693 len=4706	37.7599	4706	0.6249	100.0000	4706	689	691	0.6110	34	15.45
k127_1064993 flag=1 multi=68.1726 len=1877	41.9387	1877	0.6201	100.0000	1877	336	269	0.6102	37	22.43
k127_1068401 flag=0 multi=130.3857 len=1107	80.6920	1107	0.6134	100.0000	1107	334	347	0.6006	77	34.49
k127_1074674 flag=0 multi=256.8512 len=1834	50.4215	1834	0.6445	100.0000	1834	352	363	0.6095	49	20.36
k127_1076358 flag=0 multi=67.0000 len=1316	73.6269	1316	0.6748	100.0000	1316	370	380	0.6498	72	44.34
k127_1079579 flag=0 multi=167.9371 len=2669	86.7048	2669	0.6152	100.0000	2669	896	913	0.6005	86	27.98
k127_1079635 flag=0 multi=159.1267 len=2976	47.9889	2976	0.5800	100.0000	2976	552	536	0.5770	36	30.38
k127_1081802 flag=0 multi=135.5420 len=1247	36.1844	1247	0.6135	100.0000	1247	179	166	0.5978	37	9.93
k127_1085212 flag=0 multi=156.0754 len=2023	43.7884	2023	0.6347	100.0000	2023	349	344	0.6266	44	22.37
k127_1085767 flag=0 multi=145.7105 len=5135	36.0929	5135	0.6269	100.0000	5135	705	724	0.6212	30	21.31
k127_1086913 flag=0 multi=36.7928 len=1411	149.1637	1411	0.6527	43.3026	611	847	812	0.6804	0	228.51
k127_1090078 flag=0 multi=98.7938 len=1160	31.6810	1160	0.6198	100.0000	1160	132	149	0.6037	29	13.67
k127_1098541 flag=0 multi=106.2310 len=1590	30.0082	1590	0.6214	100.0000	1590	186	185	0.6142	30	7.50
k127_1100671 flag=0 multi=75.6417 len=2106	57.3048	2106	0.6406	100.0000	2106	471	482	0.6232	55	17.08
k127_1103367 flag=0 multi=230.7187 len=2054	68.3763	2054	0.6188	100.0000	2054	541	562	0.6127	55	37.26
k127_1104842 flag=0 multi=91.2672 len=1059	58.1501	1059	0.6478	100.0000	1059	232	257	0.6280	58	17.59
k127_1109528 flag=0 multi=154.3442 len=1382	48.4009	1382	0.6274	100.0000	1382	257	265	0.6258	50	13.51
k127_1117592 flag=1 multi=63.3870 len=2538	56.9854	2538	0.5993	100.0000	2538	564	554	0.5914	59	19.62
k127_1117650 flag=0 multi=134.4575 len=1410	32.5461	1410	0.6106	100.0000	1410	176	177	0.5984	30	11.78
k127_1120327 flag=1 multi=94.0000 len=2068	24.6407	2068	0.6044	100.0000	2068	207	202	0.6002	24	9.01
k127_1121135 flag=0 multi=77.4741 len=2536	26.6916	2536	0.5931	100.0000	2536	262	268	0.5775	27	10.16
k127_1122199 flag=0 multi=149.4647 len=1104	53.7264	1104	0.6078	100.0000	1104	230	232	0.6029	49	23.78
k127_1127048 flag=0 multi=153.8640 len=2480	57.2230	2480	0.6435	99.6774	2472	547	568	0.6316	51	22.24
k127_1128530 flag=0 multi=97.9960 len=2635	28.0102	2635	0.6250	100.0000	2635	287	304	0.6083	25	14.57
k127_1139907 flag=1 multi=79.9838 len=2775	51.7780	2775	0.6191	100.0000	2775	544	557	0.6112	52	19.19
k127_1146580 flag=0 multi=154.0000 len=1153	42.9393	1153	0.6132	100.0000	1153	207	192	0.6014	42	15.37
k127_1149401 flag=0 multi=112.2459 len=1164	37.4914	1164	0.6168	100.0000	1164	172	171	0.5968	36	12.49
k127_1155664 flag=0 multi=98.3683 len=1444	29.0048	1444	0.5997	100.0000	1444	167	160	0.5960	28	9.00
k127_1157504 flag=1 multi=75.1456 len=2668	28.9621	2668	0.6286	100.0000	2668	299	295	0.6088	29	9.17
k127_1163734 flag=0 multi=125.9711 len=1889	28.7650	1889	0.6305	100.0000	1889	224	223	0.6164	29	11.79
k127_1164854 flag=0 multi=91.0000 len=2225	41.1928	2225	0.5766	100.0000	2225	369	373	0.5884	12	41.00
k127_1171609 flag=0 multi=60.7570 len=1197	22.0259	1197	0.6115	100.0000	1197	106	109	0.6067	22	8.96
k127_1172610 flag=0 multi=111.0009 len=1215	84.6724	1215	0.6198	100.0000	1215	391	375	0.6175	92	37.02
k127_1184078 flag=0 multi=104.0361 len=4894	42.9389	4894	0.6240	100.0000	4894	817	838	0.6147	39	16.83
k127_1194111 flag=1 multi=60.0000 len=1012	192.9012	1012	0.6344	100.0000	1012	750	739	0.6227	208	53.40
k127_1194754 flag=0 multi=172.7038 len=2534	32.4017	2534	0.6125	100.0000	2534	331	331	0.5922	31	10.79
k127_1204172 flag=0 multi=194.1683 len=1440	38.1313	1440	0.5736	100.0000	1440	200	218	0.5655	39	13.11
k127_1204234 flag=0 multi=49.0000 len=1243	37.5060	1243	0.6372	100.0000	1243	180	197	0.6116	36	13.66
k127_1206051 flag=1 multi=118.8555 len=1435	56.8084	1435	0.6411	100.0000	1435	316	332	0.6287	49	31.87
k127_1208436 flag=0 multi=84.2992 len=2199	38.5066	2199	0.5985	100.0000	2199	335	331	0.6036	38	14.76
k127_1211142 flag=1 multi=154.0000 len=1916	54.4969	1916	0.6284	100.0000	1916	401	414	0.6097	50	22.61
k127_1230366 flag=0 multi=122.0117 len=2262	24.4094	2262	0.6123	100.0000	2262	219	220	0.6032	23	12.01
k127_1233617 flag=1 multi=130.3816 len=2656	49.2613	2656	0.6386	100.0000	2656	505	521	0.6182	52	20.86
k127_1240914 flag=1 multi=208.0000 len=2143	51.1647	2143	0.5917	100.0000	2143	402	423	0.5742	52	18.16
k127_1241372 flag=0 multi=114.6447 len=2826	35.6044	2826	0.6146	100.0000	2826	397	407	0.6038	30	19.85
k127_1245818 flag=0 multi=99.0000 len=1986	52.2553	1986	0.6385	100.0000	1986	422	409	0.6219	48	20.93
k127_1248225 flag=0 multi=114.3662 len=1760	59.8841	1760	0.6455	100.0000	1760	417	409	0.6381	57	24.13
k127_1248747 flag=1 multi=92.5428 len=3535	41.1429	3535	0.6359	100.0000	3535	580	570	0.6184	32	26.07
k127_1251533 flag=0 multi=109.9074 len=1228	44.6751	1228	0.6254	100.0000	1228	222	223	0.6148	45	10.88
k127_1252572 flag=0 multi=121.3712 len=3061	61.8095	3061	0.6433	100.0000	3061	715	747	0.6292	63	15.87
k127_1256678 flag=1 multi=58.0000 len=2217	42.7352	2217	0.6247	99.9549	2216	367	371	0.6187	40	21.67
k127_1274617 flag=0 multi=89.5637 len=3400	27.0382	3400	0.6041	100.0000	3400	362	357	0.5798	26	10.76
k127_1280141 flag=0 multi=83.4698 len=3499	48.0071	3499	0.6359	100.0000	3499	646	667	0.6231	48	13.25
k127_1284658 flag=0 multi=127.2535 len=1551	65.4333	1551	0.6209	100.0000	1551	402	404	0.6164	65	17.80
k127_1285486 flag=0 multi=136.8378 len=2840	28.5968	2840	0.6127	100.0000	2840	317	328	0.5855	19	19.04
k127_1291716 flag=1 multi=132.4651 len=2402	56.3235	2402	0.6366	100.0000	2402	530	547	0.6213	55	21.55
k127_1292582 flag=0 multi=121.7656 len=2836	50.9260	2836	0.6269	100.0000	2836	556	564	0.6164	49	14.88
k127_1294148 flag=1 multi=197.0569 len=1708	42.8390	1708	0.6540	100.0000	1708	279	298	0.6345	43	25.05
k127_1297803 flag=0 multi=49.3406 len=1768	48.0984	1768	0.6233	100.0000	1768	340	326	0.6122	48	16.31
k127_1298041 flag=0 multi=172.7587 len=3559	49.3181	3559	0.6246	100.0000	3559	680	671	0.6014	52	16.58
k127_1319196 flag=0 multi=139.5878 len=1624	53.1459	1624	0.6367	100.0000	1624	356	359	0.5951	42	26.46
k127_1325201 flag=0 multi=57.0000 len=1200	38.3625	1200	0.5975	99.5833	1195	175	176	0.5863	36	22.72
k127_1327504 flag=0 multi=104.1614 len=1038	43.3873	1038	0.6243	100.0000	1038	185	189	0.6129	41	10.77
k127_1336683 flag=0 multi=69.6944 len=2385	43.5665	2385	0.6507	100.0000	2385	369	397	0.6330	39	24.14
k127_1342548 flag=0 multi=163.0289 len=1337	50.2109	1337	0.6417	100.0000	1337	271	258	0.6395	49	22.05
k127_1347852 flag=1 multi=134.0000 len=1263	36.3674	1263	0.6500	94.0618	1188	170	175	0.6469	29	26.65
k127_1352864 flag=0 multi=119.5201 len=1248	54.2949	1248	0.6370	100.0000	1248	262	262	0.6318	58	20.81
k127_1355934 flag=0 multi=193.2426 len=2200	54.4723	2200	0.6450	100.0000	2200	487	474	0.6258	57	11.31
k127_1356979 flag=0 multi=107.8389 len=1238	45.6704	1238	0.6195	100.0000	1238	217	221	0.6017	47	13.72
k127_1359105 flag=0 multi=155.4854 len=4202	49.7915	4202	0.6406	100.0000	4202	819	821	0.6228	47	21.33
k127_1363712 flag=0 multi=112.8395 len=1099	39.2912	1099	0.6178	100.0000	1099	172	164	0.6217	34	22.72
k127_1367178 flag=0 multi=167.8535 len=1294	44.0533	1294	0.6422	100.0000	1294	212	231	0.6352	44	14.40
k127_1369796 flag=0 multi=85.3584 len=1003	66.6959	1003	0.6231	100.0000	1003	267	263	0.6131	65	22.84
k127_1380742 flag=0 multi=146.1662 len=2540	45.8031	2540	0.6437	100.0000	2540	448	476	0.6283	48	13.66
k127_1383639 flag=1 multi=141.6298 len=1140	57.5035	1140	0.6456	100.0000	1140	259	259	0.6256	56	14.41
k127_1385325 flag=1 multi=129.0000 len=1974	50.0491	1974	0.6307	100.0000	1974	389	379	0.6069	54	17.37
k127_1387082 flag=0 multi=67.4209 len=1531	61.1692	1531	0.6061	100.0000	1531	364	367	0.5967	63	15.36
k127_1389844 flag=0 multi=160.0000 len=1406	85.0398	1406	0.6415	99.7866	1403	462	467	0.6320	89	28.60
k127_1395515 flag=1 multi=159.0000 len=4213	72.3748	4213	0.6335	100.0000	4213	749	806	0.6117	58	42.64
k127_1398143 flag=0 multi=80.6255 len=4114	53.4798	4114	0.6437	100.0000	4114	863	865	0.6274	50	17.99
k127_1403465 flag=1 multi=132.0277 len=8652	43.9599	8652	0.6355	99.6879	8625	1470	1499	0.6196	42	18.14
k127_1407159 flag=0 multi=120.0198 len=1187	66.5577	1187	0.6479	100.0000	1187	315	304	0.6360	66	24.24
k127_1412106 flag=0 multi=146.4372 len=1026	37.3645	1026	0.6267	100.0000	1026	145	141	0.6033	42	12.25
k127_1418735 flag=1 multi=56.2200 len=2945	26.4679	2945	0.6289	100.0000	2945	298	298	0.6118	25	10.41
k127_1418823 flag=0 multi=122.1516 len=1400	26.8457	1400	0.5921	100.0000	1400	146	140	0.5736	27	9.11
k127_1419053 flag=0 multi=86.2291 len=3117	30.2413	3117	0.6234	100.0000	3117	389	390	0.6159	27	13.71
k127_1430091 flag=1 multi=79.8724 len=2775	37.0094	2775	0.6238	100.0000	2775	418	406	0.6044	35	13.61
k127_1432890 flag=0 multi=79.2092 len=1131	36.6074	1131	0.6216	100.0000	1131	160	159	0.6087	33	17.60
k127_1446351 flag=0 multi=53.1307 len=3095	50.2814	3095	0.6465	100.0000	3095	614	618	0.6325	47	20.00
k127_1446793 flag=1 multi=135.6874 len=2254	31.5550	2254	0.6171	99.7338	2248	288	280	0.6145	34	18.68
k127_1450157 flag=1 multi=185.2140 len=4080	45.8738	4080	0.6287	99.8284	4073	735	733	0.6182	48	15.26
k127_1454390 flag=0 multi=83.2381 len=14298	27.3162	14298	0.6344	100.0000	14298	1511	1533	0.6022	24	20.66
k127_1458418 flag=0 multi=142.5639 len=1278	52.9397	1278	0.6495	100.0000	1278	272	268	0.6209	54	12.94
k127_1463583 flag=0 multi=98.6134 len=1767	48.9151	1767	0.6208	100.0000	1767	337	338	0.6100	53	14.51
k127_1464120 flag=0 multi=114.8579 len=3583	36.4334	3583	0.6366	100.0000	3583	516	527	0.6208	37	14.57
k127_1464476 flag=0 multi=207.0000 len=3082	40.4208	3082	0.6512	100.0000	3082	519	496	0.6398	37	15.36
k127_1465088 flag=1 multi=91.7063 len=1043	36.7143	1043	0.6194	100.0000	1043	143	146	0.6144	35	18.57
k127_1469172 flag=1 multi=276.8458 len=2079	44.3141	2079	0.6474	100.0000	2079	373	387	0.6256	41	17.46
k127_1469650 flag=0 multi=74.3090 len=2483	42.1385	2483	0.6408	100.0000	2483	396	391	0.6259	39	17.34
k127_1473196 flag=0 multi=102.4701 len=2235	47.3217	2235	0.6371	100.0000	2235	407	434	0.6244	45	12.10
k127_1477382 flag=1 multi=123.8023 len=4811	43.6032	4811	0.6256	99.8961	4806	806	816	0.6170	45	17.60
k127_1496439 flag=1 multi=105.1936 len=2348	41.8893	2348	0.6329	100.0000	2348	387	384	0.6241	44	18.69
k127_1498566 flag=1 multi=48.0000 len=1390	72.8079	1390	0.6165	100.0000	1390	380	407	0.6094	77	15.69
k127_1503210 flag=0 multi=153.7133 len=1700	53.0994	1700	0.6018	100.0000	1700	358	359	0.5878	47	21.30
k127_1509115 flag=0 multi=189.3797 len=2700	70.8904	2700	0.6381	100.0000	2700	723	747	0.6240	71	19.46
k127_1510558 flag=0 multi=80.9922 len=2831	23.3963	2831	0.6037	98.3751	2785	254	258	0.5927	23	10.06
k127_1513957 flag=0 multi=110.9302 len=3479	30.8913	3479	0.6194	100.0000	3479	415	417	0.6083	32	11.18
k127_1514469 flag=0 multi=107.0607 len=2351	33.1331	2351	0.6206	100.0000	2351	302	323	0.6066	33	10.07
k127_1521531 flag=1 multi=63.8874 len=3076	25.9857	3076	0.6089	100.0000	3076	306	304	0.6055	25	9.69
k127_1525257 flag=0 multi=108.6564 len=3538	29.8629	3538	0.6153	99.7456	3529	418	402	0.5998	29	10.97
k127_1530384 flag=1 multi=115.4716 len=1696	36.4074	1696	0.6268	100.0000	1696	229	240	0.6312	32	18.54
k127_1531581 flag=0 multi=73.4494 len=2052	39.7680	2052	0.6267	100.0000	2052	294	330	0.6134	29	26.67
k127_1531695 flag=1 multi=123.2287 len=5395	35.5348	5395	0.6209	100.0000	5395	773	759	0.6057	25	25.27
k127_1533045 flag=0 multi=155.0000 len=1028	46.2471	1028	0.6265	100.0000	1028	187	188	0.6242	51	18.02
k127_1534401 flag=0 multi=224.7882 len=1350	48.4852	1350	0.6222	100.0000	1350	262	258	0.6068	48	15.07
k127_1543032 flag=0 multi=91.0000 len=1389	26.8517	1389	0.6350	93.0886	1293	148	166	0.5996	14	32.66
k127_1546924 flag=1 multi=101.5455 len=3768	34.1627	3768	0.6343	98.3811	3707	514	497	0.6269	34	16.81
k127_1548456 flag=1 multi=55.8080 len=2153	33.5694	2153	0.6331	99.2104	2136	284	284	0.6158	37	15.86
k127_1552581 flag=0 multi=101.0489 len=1273	26.9411	1273	0.6009	100.0000	1273	130	136	0.5828	25	11.36
k127_1556177 flag=0 multi=125.7496 len=2595	53.2590	2595	0.6200	100.0000	2595	533	543	0.6058	55	16.15
k127_1565796 flag=1 multi=97.7269 len=5535	33.8103	5535	0.6316	97.8320	5415	746	749	0.6149	33	13.94
k127_1568570 flag=0 multi=174.6167 len=2180	36.2780	2180	0.6284	100.0000	2180	325	317	0.6140	39	13.18
k127_1574216 flag=0 multi=88.2211 len=1547	60.7356	1547	0.6206	100.0000	1547	383	373	0.5989	60	18.08
k127_1575065 flag=1 multi=70.6669 len=1331	41.1450	1331	0.6198	100.0000	1331	203	223	0.6089	38	18.34
k127_1577995 flag=0 multi=142.4227 len=1000	148.9980	1000	0.6210	100.0000	1000	631	645	0.6781	35	173.77
k127_1578158 flag=0 multi=96.3835 len=6949	36.8914	6949	0.6292	100.0000	6949	981	1016	0.6138	35	16.89
k127_1578260 flag=0 multi=83.4011 len=1805	50.1335	1805	0.6277	100.0000	1805	376	343	0.6170	52	15.56
k127_1581950 flag=0 multi=78.0000 len=1087	89.6247	1087	0.6458	100.0000	1087	373	375	0.6360	86	22.01
k127_1583185 flag=0 multi=125.7230 len=4188	34.7770	4188	0.6110	100.0000	4188	563	557	0.5930	35	13.57
k127_1583228 flag=0 multi=151.0264 len=4896	53.4387	4896	0.5895	100.0000	4896	1011	1020	0.5762	50	20.06
k127_1583285 flag=1 multi=243.0000 len=1081	43.5291	1081	0.6170	99.9075	1080	175	182	0.6153	45	17.51
k127_1587154 flag=1 multi=211.9253 len=3191	24.5180	3191	0.6352	100.0000	3191	300	325	0.6265	24	9.54
k127_1594636 flag=0 multi=180.8566 len=1850	59.3557	1850	0.6000	100.0000	1850	434	430	0.5915	63	16.24
k127_1599909 flag=0 multi=105.6815 len=2193	59.5777	2193	0.6019	100.0000	2193	496	500	0.6015	58	22.52
k127_1603281 flag=1 multi=85.0469 len=1108	55.7319	1108	0.6264	100.0000	1108	236	245	0.6308	53	15.86
k127_1605852 flag=0 multi=62.9518 len=4591	28.4807	4591	0.6208	100.0000	4591	508	511	0.6064	29	8.23
k127_1607776 flag=0 multi=174.5290 len=3322	36.9172	3322	0.6312	99.6990	3312	485	488	0.6128	38	15.31
k127_1608038 flag=0 multi=68.9433 len=6036	23.2942	6036	0.6324	100.0000	6036	551	554	0.6179	23	8.25
k127_1615741 flag=1 multi=107.8918 len=2539	33.9752	2539	0.6050	100.0000	2539	346	330	0.6002	25	23.12
k127_1618180 flag=1 multi=70.2071 len=4034	38.1016	4034	0.6078	99.7769	4025	607	598	0.5939	33	21.76
k127_1622920 flag=0 multi=232.2699 len=1468	49.6431	1468	0.6226	100.0000	1468	275	278	0.6002	43	26.73
k127_1647785 flag=1 multi=53.0000 len=1254	37.6029	1254	0.6005	100.0000	1254	197	184	0.5831	37	17.44
k127_1648592 flag=0 multi=61.0000 len=1009	29.7195	1009	0.5986	100.0000	1009	119	114	0.5987	24	17.34
k127_1654749 flag=1 multi=100.1536 len=2197	41.8489	2197	0.6268	100.0000	2197	350	344	0.6069	30	27.28
k127_1655676 flag=0 multi=142.0000 len=3117	41.1440	3117	0.6461	100.0000	3117	500	515	0.6262	42	15.63
k127_1658618 flag=0 multi=120.3598 len=3309	26.2638	3309	0.6283	100.0000	3309	354	349	0.6107	25	9.27
k127_1659627 flag=1 multi=91.0979 len=2384	48.8595	2384	0.6388	94.1695	2245	488	473	0.6387	51	21.02
k127_1661413 flag=0 multi=128.1118 len=1862	79.9887	1862	0.6214	100.0000	1862	576	569	0.6109	82	27.13
k127_1694501 flag=0 multi=110.1039 len=1879	42.3800	1879	0.6291	100.0000	1879	316	325	0.6212	41	17.71
k127_1695503 flag=0 multi=140.2963 len=1217	35.4651	1217	0.6335	100.0000	1217	167	181	0.6172	31	12.77
k127_1697203 flag=0 multi=127.9459 len=1551	0.6796	1551	0.6112	28.1109	436	5	6	0.5810	0	1.33
k127_1698607 flag=0 multi=136.9596 len=7406	52.6339	7406	0.5910	100.0000	7406	1390	1367	0.5754	43	22.98
k127_1701569 flag=1 multi=45.9064 len=1024	38.1201	1024	0.6328	99.7070	1021	155	152	0.6206	36	26.76
k127_1705367 flag=0 multi=188.5370 len=1289	70.7587	1289	0.6362	100.0000	1289	358	352	0.6164	65	29.63
k127_1705752 flag=0 multi=145.0000 len=1201	46.9492	1201	0.6012	100.0000	1201	223	223	0.5733	43	16.80
k127_1710438 flag=1 multi=96.5495 len=1845	50.0547	1845	0.6520	100.0000	1845	357	378	0.6308	50	14.59
k127_1711468 flag=1 multi=157.8307 len=1976	46.7181	1976	0.6250	100.0000	1976	374	334	0.6139	49	20.16
k127_1717759 flag=0 multi=232.7645 len=2590	53.6208	2590	0.6409	100.0000	2590	548	564	0.6250	52	23.35
k127_1741710 flag=0 multi=202.9880 len=2535	48.1913	2535	0.6529	100.0000	2535	482	492	0.6285	44	22.10
k127_1745383 flag=0 multi=280.1387 len=1966	62.9491	1966	0.5916	100.0000	1966	477	492	0.5838	61	20.96
k127_1754643 flag=0 multi=173.0444 len=1951	55.6694	1951	0.6427	100.0000	1951	422	435	0.6233	54	16.31
k127_1755027 flag=0 multi=59.5053 len=2563	43.3746	2563	0.6055	100.0000	2563	442	446	0.5951	42	16.64
k127_1763101 flag=0 multi=87.0000 len=2021	50.7585	2021	0.6408	100.0000	2021	388	415	0.6276	55	17.34
k127_1775473 flag=0 multi=376.0000 len=1553	41.2531	1553	0.6059	100.0000	1553	238	249	0.6010	43	16.25
k127_1783804 flag=0 multi=125.8777 len=1517	57.3797	1517	0.6150	100.0000	1517	330	332	0.6059	59	14.00
k127_1798068 flag=1 multi=68.5383 len=1470	54.5340	1470	0.5966	100.0000	1470	302	321	0.5976	56	31.79
k127_1800644 flag=1 multi=264.2401 len=2922	69.6872	2922	0.6314	100.0000	2922	782	776	0.6181	70	18.75
k127_1807570 flag=0 multi=84.0000 len=1441	40.3650	1441	0.6190	100.0000	1441	230	230	0.6126	42	13.24
k127_1807838 flag=1 multi=148.0705 len=1843	39.8166	1843	0.6337	100.0000	1843	288	294	0.6124	38	18.81
k127_1814458 flag=1 multi=56.7052 len=1233	20.7924	1233	0.6204	100.0000	1233	108	101	0.6033	21	5.90
k127_1818098 flag=0 multi=127.0000 len=2177	57.4460	2177	0.6426	100.0000	2177	485	491	0.6362	58	14.33
k127_1826215 flag=0 multi=132.5463 len=5523	47.9319	5523	0.6460	100.0000	5523	1078	1053	0.6285	42	29.66
k127_1840582 flag=0 multi=52.3480 len=1012	39.6206	1012	0.6215	100.0000	1012	211	114	0.6063	36	23.00
k127_1852113 flag=0 multi=131.9347 len=1368	34.6696	1368	0.6192	97.2953	1331	187	189	0.6220	36	19.33
k127_1857496 flag=0 multi=139.5413 len=1409	46.4784	1409	0.6458	100.0000	1409	267	272	0.6317	45	14.40
k127_1858684 flag=0 multi=266.6958 len=1146	59.3351	1146	0.6265	100.0000	1146	269	261	0.6199	62	16.45
k127_1859152 flag=1 multi=78.6292 len=1896	54.3618	1896	0.5897	100.0000	1896	413	395	0.5945	47	25.87
k127_1864728 flag=1 multi=238.0000 len=1863	45.8309	1863	0.6339	100.0000	1863	326	328	0.6187	46	14.13
k127_1868412 flag=0 multi=124.9088 len=6257	43.2712	6257	0.6446	100.0000	6257	1067	1081	0.6266	42	15.49
k127_1871963 flag=0 multi=186.7532 len=2339	50.9667	2339	0.6533	100.0000	2339	468	476	0.6342	50	16.08
k127_1898499 flag=0 multi=76.5863 len=2491	33.8792	2491	0.6311	99.5183	2479	330	334	0.6318	31	16.92
k127_1901487 flag=0 multi=73.5609 len=3839	57.4743	3839	0.6218	100.0000	3839	845	872	0.6096	57	18.83
k127_1904168 flag=0 multi=100.2241 len=2144	28.0728	2144	0.6171	100.0000	2144	234	234	0.6070	27	11.42
