#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k127_939979 flag=1 multi=35.0000 len=1189	26.4188	1189	0.6274	99.4954	1183	118	121	0.6115	25	12.46
k127_942863 flag=0 multi=106.4582 len=1504	57.4947	1504	0.6011	100.0000	1504	349	337	0.5873	60	25.66
k127_944164 flag=1 multi=113.6471 len=2031	57.7386	2031	0.6356	100.0000	2031	460	475	0.6138	55	21.68
k127_963263 flag=0 multi=165.0000 len=1713	30.1249	1713	0.6095	99.9416	1712	204	201	0.6038	33	15.67
k127_964641 flag=0 multi=108.7695 len=1268	78.9661	1268	0.6325	100.0000	1268	397	419	0.6251	76	28.40
k127_965325 flag=0 multi=87.1056 len=1652	43.2131	1652	0.5811	100.0000	1652	317	258	0.5776	46	16.51
k127_967422 flag=1 multi=78.0000 len=1850	20.2432	1850	0.6124	100.0000	1850	151	150	0.5916	19	11.05
k127_969838 flag=1 multi=119.8831 len=2386	46.5838	2386	0.6375	100.0000	2386	427	446	0.6273	46	17.77
k127_972580 flag=0 multi=62.0162 len=2414	28.0050	2414	0.6239	96.6860	2334	268	254	0.6067	23	19.97
k127_972602 flag=1 multi=90.5324 len=4969	33.1171	4969	0.6219	99.8994	4964	659	656	0.6069	33	14.61
k127_973508 flag=1 multi=189.0650 len=1958	51.9688	1958	0.6093	98.2635	1924	409	400	0.6070	52	41.65
k127_973591 flag=0 multi=50.1235 len=1884	23.0828	1884	0.5966	99.4161	1873	173	168	0.5799	24	7.76
k127_981714 flag=0 multi=127.5478 len=2597	31.2437	2597	0.6192	100.0000	2597	305	325	0.6016	33	8.78
k127_983398 flag=0 multi=52.8434 len=1685	39.4866	1685	0.6101	100.0000	1685	280	275	0.5861	34	20.25
k127_986839 flag=0 multi=68.2779 len=1498	41.5260	1498	0.6155	100.0000	1498	264	242	0.6113	42	21.57
k127_987014 flag=0 multi=241.3102 len=1336	67.9918	1336	0.6198	100.0000	1336	376	372	0.6108	63	32.10
k127_987917 flag=0 multi=111.5493 len=3455	22.3433	3455	0.6142	100.0000	3455	304	304	0.6005	20	11.84
k127_991674 flag=0 multi=91.9350 len=1512	29.3710	1512	0.6310	100.0000	1512	182	180	0.6220	32	8.91
k127_994101 flag=0 multi=71.7982 len=2208	39.3659	2208	0.6336	100.0000	2208	351	339	0.6223	43	18.08
k127_994853 flag=0 multi=83.6198 len=1321	52.3308	1321	0.6291	100.0000	1321	277	287	0.6113	50	12.90
k127_997181 flag=0 multi=129.1689 len=1163	41.4832	1163	0.6509	100.0000	1163	188	195	0.6329	43	9.54
k127_1001062 flag=0 multi=102.9097 len=4667	40.0566	4667	0.6456	100.0000	4667	722	716	0.6254	38	14.86
k127_1002650 flag=0 multi=110.9726 len=2281	44.3025	2281	0.6217	100.0000	2281	398	396	0.6088	43	20.13
k127_1005832 flag=0 multi=129.1652 len=3675	39.4784	3675	0.6634	100.0000	3675	575	580	0.6410	38	18.99
k127_1012968 flag=1 multi=174.0000 len=2815	35.2977	2815	0.5940	100.0000	2815	405	393	0.5923	36	10.01
k127_1013986 flag=0 multi=158.2267 len=3118	44.3012	3118	0.6408	100.0000	3118	549	541	0.6212	42	12.99
k127_1020908 flag=0 multi=61.8738 len=1656	40.2609	1656	0.6365	91.4855	1515	275	262	0.6181	39	23.88
k127_1031981 flag=1 multi=148.2753 len=1580	30.8633	1580	0.6171	99.1772	1567	187	198	0.6121	34	14.89
k127_1033238 flag=0 multi=91.5754 len=2004	30.7315	2004	0.6342	100.0000	2004	242	247	0.6233	27	12.92
k127_1034335 flag=0 multi=107.5165 len=3378	45.3422	3378	0.6403	100.0000	3378	603	598	0.6218	46	12.95
k127_1034566 flag=0 multi=158.6144 len=1867	55.1023	1867	0.6438	100.0000	1867	402	413	0.6347	56	17.22
k127_1040583 flag=0 multi=77.5196 len=4213	63.6599	4213	0.6333	100.0000	4213	1027	1045	0.5840	18	100.08
k127_1057194 flag=0 multi=126.6487 len=1277	32.4229	1277	0.6374	100.0000	1277	165	176	0.6233	35	12.19
k127_1057574 flag=1 multi=116.4067 len=1553	44.9305	1553	0.6194	100.0000	1553	336	216	0.5976	40	23.44
k127_1060587 flag=0 multi=179.4693 len=4706	32.9275	4706	0.6249	100.0000	4706	613	619	0.6045	27	17.38
k127_1064993 flag=1 multi=68.1726 len=1877	29.1108	1877	0.6201	99.9467	1876	216	212	0.6126	27	15.22
k127_1068401 flag=0 multi=130.3857 len=1107	71.9919	1107	0.6134	100.0000	1107	307	311	0.5998	74	22.64
k127_1074674 flag=0 multi=256.8512 len=1834	46.8866	1834	0.6445	100.0000	1834	354	339	0.6170	47	13.77
k127_1076358 flag=0 multi=67.0000 len=1316	62.0995	1316	0.6748	98.7082	1299	337	323	0.6546	64	34.66
k127_1079579 flag=0 multi=167.9371 len=2669	85.8134	2669	0.6152	100.0000	2669	904	911	0.5998	92	29.22
k127_1079635 flag=0 multi=159.1267 len=2976	46.8763	2976	0.5800	100.0000	2976	553	529	0.5674	42	22.28
k127_1081802 flag=0 multi=135.5420 len=1247	60.3673	1247	0.6135	100.0000	1247	293	283	0.5973	64	18.75
k127_1085212 flag=0 multi=156.0754 len=2023	44.5680	2023	0.6347	100.0000	2023	362	343	0.6227	47	18.17
k127_1085767 flag=0 multi=145.7105 len=5135	31.6119	5135	0.6269	100.0000	5135	631	634	0.6136	28	19.38
k127_1086913 flag=0 multi=36.7928 len=1411	119.0765	1411	0.6527	98.2282	1386	713	670	0.6793	5	180.34
k127_1090078 flag=0 multi=98.7938 len=1160	32.3526	1160	0.6198	99.5690	1155	139	148	0.6029	34	14.00
k127_1098541 flag=0 multi=106.2310 len=1590	23.8579	1590	0.6214	99.9371	1589	155	137	0.6029	24	8.01
k127_1100671 flag=0 multi=75.6417 len=2106	48.0945	2106	0.6406	100.0000	2106	402	409	0.6228	44	19.57
k127_1103367 flag=0 multi=230.7187 len=2054	66.2507	2054	0.6188	100.0000	2054	540	539	0.6097	55	33.81
k127_1104842 flag=0 multi=91.2672 len=1059	55.8366	1059	0.6478	100.0000	1059	231	246	0.6257	59	15.91
k127_1109528 flag=0 multi=154.3442 len=1382	43.6252	1382	0.6274	100.0000	1382	234	241	0.6220	46	15.39
k127_1117592 flag=1 multi=63.3870 len=2538	51.1387	2538	0.5993	100.0000	2538	504	506	0.5847	55	20.28
k127_1117650 flag=0 multi=134.4575 len=1410	57.6745	1410	0.6106	100.0000	1410	317	321	0.5933	57	16.16
k127_1120327 flag=1 multi=94.0000 len=2068	16.9570	2068	0.6044	98.9362	2046	143	144	0.5966	17	7.67
k127_1121135 flag=0 multi=77.4741 len=2536	16.6936	2536	0.5931	100.0000	2536	173	176	0.5779	16	8.59
k127_1122199 flag=0 multi=149.4647 len=1104	44.0743	1104	0.6078	100.0000	1104	195	201	0.5996	45	15.57
k127_1127048 flag=0 multi=153.8640 len=2480	47.1556	2480	0.6435	100.0000	2480	472	453	0.6272	43	20.48
k127_1128530 flag=0 multi=97.9960 len=2635	34.3123	2635	0.6250	100.0000	2635	367	371	0.6109	33	13.97
k127_1139907 flag=1 multi=79.9838 len=2775	41.5546	2775	0.6191	99.4234	2759	432	463	0.6081	43	16.71
k127_1146580 flag=0 multi=154.0000 len=1153	40.0234	1153	0.6132	100.0000	1153	180	188	0.6004	39	12.52
k127_1149401 flag=0 multi=112.2459 len=1164	47.4966	1164	0.6168	100.0000	1164	216	223	0.5911	49	17.75
k127_1155664 flag=0 multi=98.3683 len=1444	34.1558	1444	0.5997	100.0000	1444	196	187	0.5880	35	7.50
k127_1157504 flag=1 multi=75.1456 len=2668	14.7084	2668	0.6286	100.0000	2668	159	152	0.6107	14	4.65
k127_1163734 flag=0 multi=125.9711 len=1889	20.6443	1889	0.6305	100.0000	1889	165	163	0.6128	21	8.75
k127_1164854 flag=0 multi=91.0000 len=2225	23.7510	2225	0.5766	96.1348	2139	220	205	0.5955	9	23.37
k127_1171609 flag=0 multi=60.7570 len=1197	19.2615	1197	0.6115	99.9165	1196	100	87	0.6061	18	7.88
k127_1172610 flag=0 multi=111.0009 len=1215	68.5868	1215	0.6198	100.0000	1215	317	315	0.6101	60	35.44
k127_1184078 flag=0 multi=104.0361 len=4894	40.1449	4894	0.6240	100.0000	4894	769	788	0.6093	40	15.75
k127_1194111 flag=1 multi=60.0000 len=1012	186.5296	1012	0.6344	100.0000	1012	733	724	0.6189	197	51.30
k127_1194754 flag=0 multi=172.7038 len=2534	24.7616	2534	0.6125	100.0000	2534	250	253	0.5876	22	13.76
k127_1204172 flag=0 multi=194.1683 len=1440	36.7000	1440	0.5736	100.0000	1440	207	198	0.5615	38	8.30
k127_1204234 flag=0 multi=49.0000 len=1243	36.5857	1243	0.6372	100.0000	1243	177	188	0.6155	32	15.52
k127_1206051 flag=1 multi=118.8555 len=1435	45.6606	1435	0.6411	100.0000	1435	263	266	0.6268	43	27.19
k127_1208436 flag=0 multi=84.2992 len=2199	38.6498	2199	0.5985	100.0000	2199	330	339	0.5949	40	12.72
k127_1211142 flag=1 multi=154.0000 len=1916	44.2730	1916	0.6284	100.0000	1916	335	328	0.6032	44	17.32
k127_1230366 flag=0 multi=122.0117 len=2262	40.8192	2262	0.6123	100.0000	2262	364	372	0.5945	39	14.18
k127_1233617 flag=1 multi=130.3816 len=2656	44.5124	2656	0.6386	100.0000	2656	463	460	0.6154	44	17.61
k127_1240914 flag=1 multi=208.0000 len=2143	47.3593	2143	0.5917	100.0000	2143	392	380	0.5570	43	21.34
k127_1241372 flag=0 multi=114.6447 len=2826	34.5892	2826	0.6146	100.0000	2826	394	392	0.6018	33	14.59
k127_1245818 flag=0 multi=99.0000 len=1986	42.8399	1986	0.6385	100.0000	1986	352	336	0.6197	43	15.45
k127_1248225 flag=0 multi=114.3662 len=1760	51.6102	1760	0.6455	100.0000	1760	366	367	0.6324	48	20.33
k127_1248747 flag=1 multi=92.5428 len=3535	34.3663	3535	0.6359	100.0000	3535	468	482	0.6151	24	25.94
k127_1251533 flag=0 multi=109.9074 len=1228	42.1531	1228	0.6254	100.0000	1228	212	211	0.6108	41	9.62
k127_1252572 flag=0 multi=121.3712 len=3061	60.3322	3061	0.6433	100.0000	3061	704	751	0.6290	61	16.78
k127_1256678 flag=1 multi=58.0000 len=2217	37.3428	2217	0.6247	99.2332	2200	321	332	0.6151	36	19.73
k127_1274617 flag=0 multi=89.5637 len=3400	30.7491	3400	0.6041	100.0000	3400	412	418	0.5777	29	12.10
k127_1280141 flag=0 multi=83.4698 len=3499	42.7342	3499	0.6359	100.0000	3499	584	615	0.6200	44	14.33
k127_1284658 flag=0 multi=127.2535 len=1551	57.2953	1551	0.6209	100.0000	1551	366	352	0.6135	58	10.70
k127_1285486 flag=0 multi=136.8378 len=2840	29.5891	2840	0.6127	100.0000	2840	338	329	0.5849	24	17.01
k127_1291716 flag=1 multi=132.4651 len=2402	54.0575	2402	0.6366	100.0000	2402	506	516	0.6209	57	17.48
k127_1292582 flag=0 multi=121.7656 len=2836	44.8487	2836	0.6269	100.0000	2836	494	506	0.6116	41	14.37
k127_1294148 flag=1 multi=197.0569 len=1708	40.4204	1708	0.6540	100.0000	1708	274	278	0.6338	34	23.20
k127_1297803 flag=0 multi=49.3406 len=1768	48.9282	1768	0.6233	100.0000	1768	337	339	0.6088	48	14.90
k127_1298041 flag=0 multi=172.7587 len=3559	42.5895	3559	0.6246	100.0000	3559	592	589	0.5960	43	15.10
k127_1319196 flag=0 multi=139.5878 len=1624	58.1459	1624	0.6367	100.0000	1624	383	387	0.5897	46	34.44
k127_1325201 flag=0 multi=57.0000 len=1200	25.5908	1200	0.5975	98.5000	1182	119	118	0.5880	25	11.47
k127_1327504 flag=0 multi=104.1614 len=1038	47.6118	1038	0.6243	100.0000	1038	211	202	0.6115	49	11.50
k127_1336683 flag=0 multi=69.6944 len=2385	40.7245	2385	0.6507	100.0000	2385	374	383	0.6324	36	22.32
k127_1342548 flag=0 multi=163.0289 len=1337	42.8302	1337	0.6417	100.0000	1337	237	228	0.6342	39	15.93
k127_1347852 flag=1 multi=134.0000 len=1263	35.7181	1263	0.6500	98.3373	1242	171	178	0.6306	33	23.24
k127_1352864 flag=0 multi=119.5201 len=1248	53.5409	1248	0.6370	100.0000	1248	243	269	0.6317	58	20.91
k127_1355934 flag=0 multi=193.2426 len=2200	46.9159	2200	0.6450	100.0000	2200	409	418	0.6211	45	12.95
k127_1356979 flag=0 multi=107.8389 len=1238	46.3118	1238	0.6195	100.0000	1238	225	227	0.5963	46	11.57
k127_1359105 flag=0 multi=155.4854 len=4202	42.2863	4202	0.6406	100.0000	4202	691	722	0.6163	41	19.16
k127_1363712 flag=0 multi=112.8395 len=1099	41.0173	1099	0.6178	100.0000	1099	164	184	0.6221	35	23.79
k127_1367178 flag=0 multi=167.8535 len=1294	43.9304	1294	0.6422	100.0000	1294	221	233	0.6336	45	16.35
k127_1369796 flag=0 multi=85.3584 len=1003	52.7926	1003	0.6231	100.0000	1003	206	213	0.6069	55	19.63
k127_1380742 flag=0 multi=146.1662 len=2540	45.1323	2540	0.6437	100.0000	2540	452	476	0.6208	44	13.71
k127_1383639 flag=1 multi=141.6298 len=1140	60.2658	1140	0.6456	100.0000	1140	274	283	0.6230	62	19.57
k127_1385325 flag=1 multi=129.0000 len=1974	43.3450	1974	0.6307	100.0000	1974	334	337	0.6058	44	14.06
k127_1387082 flag=0 multi=67.4209 len=1531	60.2502	1531	0.6061	100.0000	1531	367	365	0.5984	63	17.99
k127_1389844 flag=0 multi=160.0000 len=1406	74.1999	1406	0.6415	100.0000	1406	409	405	0.6309	81	24.03
k127_1395515 flag=1 multi=159.0000 len=4213	60.2188	4213	0.6335	100.0000	4213	996	982	0.6115	30	54.74
k127_1398143 flag=0 multi=80.6255 len=4114	48.9023	4114	0.6437	100.0000	4114	785	807	0.6220	45	18.77
k127_1403465 flag=1 multi=132.0277 len=8652	35.3451	8652	0.6355	99.7226	8628	1201	1209	0.6197	33	19.03
k127_1407159 flag=0 multi=120.0198 len=1187	55.8728	1187	0.6479	100.0000	1187	266	261	0.6361	60	16.68
k127_1412106 flag=0 multi=146.4372 len=1026	30.8733	1026	0.6267	100.0000	1026	123	119	0.5966	31	11.20
k127_1418735 flag=1 multi=56.2200 len=2945	20.7827	2945	0.6289	100.0000	2945	239	244	0.6145	19	8.20
k127_1418823 flag=0 multi=122.1516 len=1400	19.2800	1400	0.5921	100.0000	1400	104	103	0.5698	19	6.77
k127_1419053 flag=0 multi=86.2291 len=3117	31.7668	3117	0.6234	100.0000	3117	413	404	0.6059	30	12.26
k127_1430091 flag=1 multi=79.8724 len=2775	32.9337	2775	0.6238	100.0000	2775	371	359	0.5932	35	12.24
k127_1432890 flag=0 multi=79.2092 len=1131	40.3431	1131	0.6216	100.0000	1131	169	185	0.6054	38	14.60
k127_1446351 flag=0 multi=53.1307 len=3095	45.4966	3095	0.6465	100.0000	3095	567	557	0.6276	45	16.58
k127_1446793 flag=1 multi=135.6874 len=2254	27.3500	2254	0.6171	100.0000	2254	241	258	0.6109	27	17.34
k127_1450157 flag=1 multi=185.2140 len=4080	41.1968	4080	0.6287	100.0000	4080	650	673	0.6187	42	14.41
k127_1454390 flag=0 multi=83.2381 len=14298	28.0576	14298	0.6344	100.0000	14298	1566	1594	0.6056	26	14.00
k127_1458418 flag=0 multi=142.5639 len=1278	50.3130	1278	0.6495	100.0000	1278	262	258	0.6209	51	14.22
k127_1463583 flag=0 multi=98.6134 len=1767	42.2032	1767	0.6208	100.0000	1767	294	304	0.6126	42	15.42
k127_1464120 flag=0 multi=114.8579 len=3583	33.5239	3583	0.6366	98.9394	3545	475	475	0.6187	32	13.94
k127_1464476 flag=0 multi=207.0000 len=3082	36.8903	3082	0.6512	100.0000	3082	485	468	0.6400	36	18.44
k127_1465088 flag=1 multi=91.7063 len=1043	38.7795	1043	0.6194	100.0000	1043	155	147	0.6125	38	15.74
k127_1469172 flag=1 multi=276.8458 len=2079	38.1380	2079	0.6474	100.0000	2079	317	313	0.6235	34	18.40
k127_1469650 flag=0 multi=74.3090 len=2483	42.6581	2483	0.6408	100.0000	2483	406	407	0.6229	41	14.21
k127_1473196 flag=0 multi=102.4701 len=2235	44.8362	2235	0.6371	100.0000	2235	393	408	0.6222	45	11.45
k127_1477382 flag=1 multi=123.8023 len=4811	41.6859	4811	0.6256	99.8337	4803	772	781	0.6111	42	15.39
k127_1496439 flag=1 multi=105.1936 len=2348	32.9506	2348	0.6329	100.0000	2348	320	317	0.6181	32	15.22
k127_1498566 flag=1 multi=48.0000 len=1390	72.7561	1390	0.6165	100.0000	1390	369	418	0.6049	69	22.37
k127_1503210 flag=0 multi=153.7133 len=1700	46.1194	1700	0.6018	100.0000	1700	317	316	0.5851	41	19.49
k127_1509115 flag=0 multi=189.3797 len=2700	69.9215	2700	0.6381	100.0000	2700	706	750	0.6197	69	16.54
k127_1510558 flag=0 multi=80.9922 len=2831	26.7100	2831	0.6037	99.3642	2813	300	297	0.5872	27	12.31
k127_1513957 flag=0 multi=110.9302 len=3479	20.1020	3479	0.6194	100.0000	3479	269	276	0.6089	21	6.65
k127_1514469 flag=0 multi=107.0607 len=2351	38.3705	2351	0.6206	100.0000	2351	359	366	0.6075	38	12.96
k127_1521531 flag=1 multi=63.8874 len=3076	32.2526	3076	0.6089	100.0000	3076	396	359	0.5995	34	11.13
k127_1525257 flag=0 multi=108.6564 len=3538	20.4302	3538	0.6153	100.0000	3538	289	289	0.5958	17	9.39
k127_1530384 flag=1 multi=115.4716 len=1696	31.1733	1696	0.6268	100.0000	1696	208	214	0.6244	31	13.91
k127_1531581 flag=0 multi=73.4494 len=2052	41.4303	2052	0.6267	100.0000	2052	319	345	0.6118	38	21.97
k127_1531695 flag=1 multi=123.2287 len=5395	28.5077	5395	0.6209	100.0000	5395	614	628	0.6109	16	26.09
k127_1533045 flag=0 multi=155.0000 len=1028	39.8881	1028	0.6265	100.0000	1028	161	163	0.6250	43	15.33
k127_1534401 flag=0 multi=224.7882 len=1350	46.1141	1350	0.6222	100.0000	1350	245	243	0.6019	46	16.69
k127_1543032 flag=0 multi=91.0000 len=1389	11.7653	1389	0.6350	99.2801	1379	73	76	0.6043	6	14.28
k127_1546924 flag=1 multi=101.5455 len=3768	30.4366	3768	0.6343	100.0000	3768	460	457	0.6205	31	15.71
k127_1548456 flag=1 multi=55.8080 len=2153	29.9062	2153	0.6331	98.8388	2128	245	263	0.6032	27	19.12
k127_1552581 flag=0 multi=101.0489 len=1273	75.0911	1273	0.6009	100.0000	1273	371	371	0.5851	70	24.55
k127_1556177 flag=0 multi=125.7496 len=2595	47.5927	2595	0.6200	100.0000	2595	482	490	0.6027	50	15.66
k127_1565796 flag=1 multi=97.7269 len=5535	29.4311	5535	0.6316	96.2240	5326	653	648	0.6106	28	14.02
k127_1568570 flag=0 multi=174.6167 len=2180	36.6839	2180	0.6284	100.0000	2180	321	335	0.6104	40	14.76
k127_1574216 flag=0 multi=88.2211 len=1547	56.3853	1547	0.6206	100.0000	1547	355	356	0.6033	57	19.13
k127_1575065 flag=1 multi=70.6669 len=1331	41.2562	1331	0.6198	100.0000	1331	210	225	0.6104	39	15.48
k127_1577995 flag=0 multi=142.4227 len=1000	142.1510	1000	0.6210	100.0000	1000	596	590	0.6752	35	158.25
k127_1578158 flag=0 multi=96.3835 len=6949	35.0551	6949	0.6292	99.9568	6946	950	965	0.6106	33	13.29
k127_1578260 flag=0 multi=83.4011 len=1805	46.5130	1805	0.6277	100.0000	1805	329	339	0.6148	49	14.48
k127_1581950 flag=0 multi=78.0000 len=1087	83.6918	1087	0.6458	100.0000	1087	348	347	0.6393	89	15.87
k127_1583185 flag=0 multi=125.7230 len=4188	30.4296	4188	0.6110	100.0000	4188	499	494	0.5846	30	15.18
k127_1583228 flag=0 multi=151.0264 len=4896	55.6209	4896	0.5895	100.0000	4896	1069	1085	0.5737	53	19.41
k127_1583285 flag=1 multi=243.0000 len=1081	70.2840	1081	0.6170	100.0000	1081	293	299	0.6107	73	23.96
k127_1587154 flag=1 multi=211.9253 len=3191	23.8198	3191	0.6352	100.0000	3191	303	296	0.6178	24	10.00
k127_1594636 flag=0 multi=180.8566 len=1850	48.3800	1850	0.6000	100.0000	1850	364	356	0.5933	48	15.34
k127_1599909 flag=0 multi=105.6815 len=2193	52.7679	2193	0.6019	100.0000	2193	444	454	0.6010	54	18.48
k127_1603281 flag=1 multi=85.0469 len=1108	50.8845	1108	0.6264	100.0000	1108	230	231	0.6204	51	12.81
k127_1605852 flag=0 multi=62.9518 len=4591	15.9593	4591	0.6208	99.4555	4566	289	285	0.6045	16	6.05
k127_1607776 flag=0 multi=174.5290 len=3322	31.4443	3322	0.6312	100.0000	3322	418	422	0.6084	34	14.55
k127_1608038 flag=0 multi=68.9433 len=6036	25.4351	6036	0.6324	100.0000	6036	613	615	0.6138	26	7.92
k127_1615741 flag=1 multi=107.8918 len=2539	38.6156	2539	0.6050	100.0000	2539	387	380	0.5929	37	17.16
k127_1618180 flag=1 multi=70.2071 len=4034	31.2179	4034	0.6078	99.2067	4002	495	500	0.5979	25	25.38
k127_1622920 flag=0 multi=232.2699 len=1468	47.6151	1468	0.6226	100.0000	1468	271	274	0.6031	43	21.08
k127_1647785 flag=1 multi=53.0000 len=1254	30.5319	1254	0.6005	100.0000	1254	156	157	0.5765	31	19.03
k127_1648592 flag=0 multi=61.0000 len=1009	31.2914	1009	0.5986	100.0000	1009	125	125	0.5932	31	12.71
k127_1654749 flag=1 multi=100.1536 len=2197	43.0601	2197	0.6268	100.0000	2197	355	363	0.6063	36	23.86
k127_1655676 flag=0 multi=142.0000 len=3117	43.5085	3117	0.6461	100.0000	3117	525	557	0.6273	43	15.94
k127_1658618 flag=0 multi=120.3598 len=3309	29.4530	3309	0.6283	100.0000	3309	400	391	0.6025	29	9.85
k127_1659627 flag=1 multi=91.0979 len=2384	46.8482	2384	0.6388	95.4279	2275	466	471	0.6363	48	20.11
k127_1661413 flag=0 multi=128.1118 len=1862	70.9264	1862	0.6214	100.0000	1862	495	521	0.6101	70	19.38
k127_1694501 flag=0 multi=110.1039 len=1879	39.7754	1879	0.6291	100.0000	1879	293	308	0.6177	40	13.11
k127_1695503 flag=0 multi=140.2963 len=1217	36.9400	1217	0.6335	100.0000	1217	181	190	0.6132	36	10.02
k127_1697203 flag=0 multi=127.9459 len=1551	1.3611	1551	0.6112	51.9020	805	9	10	0.5937	1	1.51
k127_1698607 flag=0 multi=136.9596 len=7406	39.7561	7406	0.5910	100.0000	7406	1016	1019	0.5739	32	18.21
k127_1701569 flag=1 multi=45.9064 len=1024	37.7021	1024	0.6328	99.8047	1022	151	162	0.6193	31	25.03
k127_1705367 flag=0 multi=188.5370 len=1289	62.3995	1289	0.6362	100.0000	1289	310	324	0.6117	65	16.12
k127_1705752 flag=0 multi=145.0000 len=1201	42.1224	1201	0.6012	100.0000	1201	203	203	0.5686	42	15.58
k127_1710438 flag=1 multi=96.5495 len=1845	49.0656	1845	0.6520	100.0000	1845	361	357	0.6259	48	16.54
k127_1711468 flag=1 multi=157.8307 len=1976	36.6503	1976	0.6250	100.0000	1976	283	285	0.6119	43	17.98
k127_1717759 flag=0 multi=232.7645 len=2590	45.6382	2590	0.6409	100.0000	2590	469	487	0.6195	42	18.92
k127_1741710 flag=0 multi=202.9880 len=2535	47.9669	2535	0.6529	100.0000	2535	473	490	0.6289	46	19.00
k127_1745383 flag=0 multi=280.1387 len=1966	53.4390	1966	0.5916	100.0000	1966	420	424	0.5843	51	14.89
k127_1754643 flag=0 multi=173.0444 len=1951	50.9892	1951	0.6427	100.0000	1951	388	396	0.6204	49	14.65
k127_1755027 flag=0 multi=59.5053 len=2563	39.0187	2563	0.6055	100.0000	2563	399	400	0.5924	39	14.49
k127_1763101 flag=0 multi=87.0000 len=2021	51.4122	2021	0.6408	100.0000	2021	409	419	0.6221	54	13.05
k127_1775473 flag=0 multi=376.0000 len=1553	37.4108	1553	0.6059	100.0000	1553	217	237	0.5951	36	13.30
k127_1783804 flag=0 multi=125.8777 len=1517	50.1556	1517	0.6150	100.0000	1517	286	294	0.5966	49	17.79
k127_1798068 flag=1 multi=68.5383 len=1470	59.8082	1470	0.5966	100.0000	1470	344	344	0.5907	64	29.18
k127_1800644 flag=1 multi=264.2401 len=2922	64.4268	2922	0.6314	100.0000	2922	729	720	0.6198	66	17.05
k127_1807570 flag=0 multi=84.0000 len=1441	30.8848	1441	0.6190	100.0000	1441	176	173	0.6139	32	8.18
k127_1807838 flag=1 multi=148.0705 len=1843	39.0304	1843	0.6337	100.0000	1843	285	294	0.6087	39	18.22
k127_1814458 flag=1 multi=56.7052 len=1233	12.1687	1233	0.6204	100.0000	1233	61	61	0.6056	13	4.51
k127_1818098 flag=0 multi=127.0000 len=2177	50.2439	2177	0.6426	100.0000	2177	430	449	0.6349	48	14.97
k127_1826215 flag=0 multi=132.5463 len=5523	44.9947	5523	0.6460	99.4206	5491	1031	990	0.6242	40	26.09
k127_1840582 flag=0 multi=52.3480 len=1012	40.8488	1012	0.6215	100.0000	1012	227	102	0.5991	34	32.95
k127_1852113 flag=0 multi=131.9347 len=1368	30.4642	1368	0.6192	100.0000	1368	166	166	0.6146	34	12.53
k127_1857496 flag=0 multi=139.5413 len=1409	45.0199	1409	0.6458	100.0000	1409	253	255	0.6312	46	15.30
k127_1858684 flag=0 multi=266.6958 len=1146	48.0436	1146	0.6265	100.0000	1146	214	222	0.6194	47	15.48
k127_1859152 flag=1 multi=78.6292 len=1896	51.3117	1896	0.5897	100.0000	1896	384	374	0.5813	51	22.55
k127_1864728 flag=1 multi=238.0000 len=1863	41.9962	1863	0.6339	100.0000	1863	302	314	0.6159	41	12.30
k127_1868412 flag=0 multi=124.9088 len=6257	36.3604	6257	0.6446	100.0000	6257	914	907	0.6199	35	13.37
k127_1871963 flag=0 multi=186.7532 len=2339	46.0209	2339	0.6533	100.0000	2339	441	432	0.6325	47	12.83
k127_1898499 flag=0 multi=76.5863 len=2491	31.0124	2491	0.6311	100.0000	2491	300	311	0.6212	30	17.36
k127_1901487 flag=0 multi=73.5609 len=3839	54.5681	3839	0.6218	100.0000	3839	813	823	0.6071	55	17.91
k127_1904168 flag=0 multi=100.2241 len=2144	26.7458	2144	0.6171	100.0000	2144	227	227	0.5990	27	9.01
